"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops","region_name"
"16B101407",1999,17,0,0,0,1,0,0,1,0,0,Peniche
"16B110106",1999,155,3,1,105,20,0,6,10,0,0,Carnota
"16B110107",1999,27,2,1,53,9,0,0,8,0,0,Meca
"16B110108",1999,9,2,1,38,10,0,0,0,0,0,Olhalvo
"16B110109",1999,109,0,4,90,0,0,49,24,0,0,Ota
"16B110113",1999,360,7,0,115,39,0,10,7,0,0,Ventosa
"16B110114",1999,112,6,0,71,85,0,0,29,0,0,Vila Verde dos Francos
"16B110117",1999,92,12,18,2288,21,0,1,5,0,0,União das freguesias de Abrigada e Cabanas de Torres
"16B110118",1999,228,4,0,73,78,0,71,24,0,0,União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha
"16B110119",1999,448,2,0,417,13,58,24,28,0,2,União das freguesias de Alenquer (Santo Estêvão e Triana)
"16B110120",1999,509,1,0,46,2,0,28,61,0,0,União das freguesias de Carregado e Cadafais
"16B110121",1999,177,8,0,111,36,0,2,14,0,3,União das freguesias de Ribafria e Pereiro de Palhacana
"16B110201",1999,238,3,38,300,7,0,5,78,0,0,Arranhó
"16B110202",1999,504,9,1,165,13,0,12,28,0,0,Arruda dos Vinhos
"16B110203",1999,55,1,1,2,2,0,0,1,0,0,Cardosas
"16B110204",1999,145,2,4,43,2,0,0,6,0,0,Santiago dos Velhos
"16B110401",1999,29,13,2,46,15,0,0,3,0,0,Alguber
"16B110407",1999,0,0,0,31,3,0,0,0,0,0,Peral
"16B110409",1999,2,0,3,250,8,0,0,0,0,0,Vermelha
"16B110410",1999,39,1,0,21,19,0,0,0,0,0,Vilar
"16B110411",1999,25,1,3,92,12,0,10,27,0,0,União das freguesias do Cadaval e Pêro Moniz
"16B110412",1999,46,6,7,199,44,0,0,6,0,0,União das freguesias de Lamas e Cercal
"16B110413",1999,9,3,5,29,43,0,0,10,0,0,União das freguesias de Painho e Figueiros
"16B110803",1999,114,5,0,122,564,0,0,141,0,0,Moita dos Ferreiros
"16B110805",1999,30,10,0,75,279,0,0,111,0,0,Reguengo Grande
"16B110806",1999,60,8,0,15,134,0,0,108,0,1,Santa Bárbara
"16B110808",1999,13,3,0,21,70,0,0,79,0,0,Vimeiro
"16B110810",1999,55,10,0,8,41,0,1,62,0,0,Ribamar
"16B110812",1999,348,38,8,178,570,0,0,799,0,0,União das freguesias de Lourinhã e Atalaia
"16B110813",1999,171,13,14,92,351,0,0,136,0,0,União das freguesias de Miragaia e Marteleira
"16B110814",1999,87,21,6,22,238,0,0,226,0,0,União das freguesias de São Bartolomeu dos Galegos e Moledo
"16B111201",1999,382,16,62,328,51,0,0,37,0,1,Santo Quintino
"16B111202",1999,221,8,6,455,27,0,0,121,0,0,Sapataria
"16B111203",1999,308,6,4,121,12,0,0,39,0,0,Sobral de Monte Agraço
"16B111306",1999,34,4,0,108,66,0,0,40,0,0,Freiria
"16B111310",1999,75,0,0,125,13,0,0,56,0,0,Ponte do Rol
"16B111311",1999,139,3,54,96,26,0,0,75,1,0,Ramalhal
"16B111314",1999,190,48,0,396,131,0,0,168,0,1,São Pedro da Cadeira
"16B111316",1999,119,15,1,162,29,0,9,254,1,0,Silveira
"16B111317",1999,38,1,0,38,95,0,0,70,0,6,Turcifal
"16B111318",1999,139,8,2,127,170,0,0,109,0,0,Ventosa
"16B111321",1999,134,12,0,459,65,0,0,530,0,1,União das freguesias de A dos Cunhados e Maceira
"16B111322",1999,103,6,20,138,144,0,0,81,0,0,União das freguesias de Campelos e Outeiro da Cabeça
"16B111323",1999,174,3,0,68,63,0,0,31,1,0,União das freguesias de Carvoeira e Carmões
"16B111324",1999,622,10,14,207,167,0,47,51,1,0,União das freguesias de Dois Portos e Runa
"16B111325",1999,127,11,0,95,147,0,12,16,1,0,União das freguesias de Maxial e Monte Redondo
"16B111326",1999,228,6,7,197,80,0,0,52,0,0,"União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães"
"16D010103",1999,200,2,2,137,59,0,1,1,0,0,Aguada de Cima
"16D010109",1999,55,3,0,15,15,0,1,10,0,0,Fermentelos
"16D010112",1999,136,6,3,136,17,0,0,2,0,4,Macinhata do Vouga
"16D010119",1999,131,4,4,169,20,0,0,1,1,4,Valongo do Vouga
"16D010121",1999,127,8,4,126,20,0,0,14,0,1,União das freguesias de Águeda e Borralha
"16D010122",1999,156,4,1,11,11,0,0,0,0,0,União das freguesias de Barrô e Aguada de Baixo
"16D010123",1999,166,4,8,157,39,0,0,3,0,0,"União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão"
"16D010124",1999,202,8,1,155,36,1,0,16,0,0,União das freguesias de Recardães e Espinhel
"16D010125",1999,130,10,0,216,14,0,3,16,1,0,União das freguesias de Travassô e Óis da Ribeira
"16D010126",1999,164,6,0,308,18,0,0,9,2,1,"União das freguesias de Trofa, Segadães e Lamas do Vouga"
"16D010127",1999,113,1,0,164,13,0,0,1,0,1,União das freguesias do Préstimo e Macieira de Alcoba
"16D010202",1999,211,10,11,357,29,0,0,0,0,0,Alquerubim
"16D010203",1999,205,6,2,723,22,0,0,1,0,0,Angeja
"16D010204",1999,79,3,0,295,10,0,0,0,0,7,Branca
"16D010206",1999,24,1,0,30,3,0,0,0,0,0,Ribeira de Fráguas
"16D010209",1999,117,4,2,148,20,0,0,3,0,1,Albergaria-a-Velha e Valmaior
"16D010210",1999,260,12,0,687,36,0,0,10,0,5,São João de Loure e Frossos
"16D010304",1999,17,3,0,9,5,0,0,1,0,0,Avelãs de Caminho
"16D010305",1999,210,6,0,59,78,0,2,2,0,0,Avelãs de Cima
"16D010307",1999,70,14,0,139,27,0,0,6,0,0,Moita
"16D010309",1999,65,7,0,32,18,0,2,4,1,0,Sangalhos
"16D010310",1999,107,2,0,70,63,0,1,9,0,0,São Lourenço do Bairro
"16D010312",1999,63,25,0,20,30,0,0,7,0,0,Vila Nova de Monsarros
"16D010313",1999,200,3,0,109,203,0,6,20,0,0,Vilarinho do Bairro
"16D010316",1999,114,3,0,31,90,0,17,3,0,0,"União das freguesias de Amoreira da Gândara, Paredes do Bairro e Ancas"
"16D010317",1999,27,3,5,90,8,0,4,14,0,0,União das freguesias de Arcos e Mogofores
"16D010318",1999,91,2,1,20,50,0,6,9,0,0,"União das freguesias de Tamengos, Aguim e Óis do Bairro"
"16D010501",1999,81,7,0,197,11,0,0,55,3,2,Aradas
"16D010502",1999,174,7,1,235,17,0,0,3,0,2,Cacia
"16D010505",1999,89,9,1,120,15,0,0,4,0,5,Esgueira
"16D010508",1999,155,6,0,265,38,0,0,172,2,3,Oliveirinha
"16D010510",1999,19,1,0,15,4,0,0,41,0,0,São Bernardo
"16D010511",1999,0,0,0,0,0,0,0,1,0,0,São Jacinto
"16D010513",1999,63,3,0,80,9,0,0,12,0,0,Santa Joana
"16D010515",1999,194,23,5,402,27,0,0,9,0,9,Eixo e Eirol
"16D010516",1999,152,13,0,507,45,0,0,31,1,11,"Requeixo, Nossa Senhora de Fátima e Nariz"
"16D010517",1999,34,1,0,0,4,0,0,21,0,0,União das freguesias de Glória e Vera Cruz
"16D010801",1999,63,4,1,908,12,0,0,6,1,0,Avanca
"16D010805",1999,48,1,0,379,1,0,0,1,0,0,Pardilhó
"16D010806",1999,293,0,0,855,11,0,0,0,0,5,Salreu
"16D010808",1999,189,3,0,1024,16,0,0,3,1,0,União das freguesias de Beduído e Veiros
"16D010809",1999,269,8,33,768,25,0,0,2,1,0,União das freguesias de Canelas e Fermelã
"16D011005",1999,29,0,0,29,13,0,0,26,0,0,Gafanha da Encarnação
"16D011006",1999,2,0,0,3,1,0,0,1,0,1,Gafanha da Nazaré
"16D011007",1999,23,1,0,133,12,0,0,2,0,6,Gafanha do Carmo
"16D011008",1999,339,45,8,318,50,0,0,124,18,24,Ílhavo (São Salvador)
"16D011201",1999,165,2,0,1430,10,0,0,8,0,6,Bunheiro
"16D011202",1999,15,0,0,109,1,0,0,0,0,0,Monte
"16D011203",1999,49,1,9,479,1,0,0,0,0,6,Murtosa
"16D011204",1999,29,3,0,144,4,0,0,80,1,0,Torreira
"16D011403",1999,202,10,0,252,111,0,1,32,3,0,Oiã
"16D011404",1999,236,7,3,109,43,0,0,3,0,0,Oliveira do Bairro
"16D011405",1999,78,1,0,168,51,0,0,6,0,0,Palhaça
"16D011407",1999,155,7,0,284,139,0,1,36,1,0,"União das freguesias de Bustos, Troviscal e Mamarrosa"
"16D011502",1999,4,0,0,4,0,0,0,0,0,0,Cortegaça
"16D011503",1999,8,2,4,57,2,0,0,1,0,0,Esmoriz
"16D011504",1999,56,8,0,83,11,0,0,7,1,0,Maceda
"16D011507",1999,95,3,0,1203,6,0,0,2,0,1,Válega
"16D011509",1999,182,12,6,1635,25,0,0,21,1,40,"União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã"
"16D011702",1999,111,20,0,194,7,0,0,0,0,6,Couto de Esteves
"16D011704",1999,4,3,0,4,1,0,0,0,0,0,Pessegueiro do Vouga
"16D011705",1999,92,11,2,221,13,0,0,1,0,3,Rocas do Vouga
"16D011706",1999,24,5,0,34,4,0,0,0,0,1,Sever do Vouga
"16D011708",1999,70,19,4,120,6,0,0,0,0,7,Talhadas
"16D011710",1999,53,19,4,83,7,0,0,2,0,2,União das freguesias de Cedrim e Paradela
"16D011711",1999,67,11,11,152,10,0,0,0,0,5,União das freguesias de Silva Escura e Dornelas
"16D011801",1999,70,1,0,338,78,0,0,28,0,0,Calvão
"16D011804",1999,171,1,0,287,55,0,0,114,0,0,Gafanha da Boa Hora
"16D011805",1999,70,0,0,583,58,0,0,11,1,0,Ouca
"16D011807",1999,145,4,0,437,81,0,0,3,0,26,Sosa
"16D011810",1999,85,3,1,178,121,0,0,2,0,0,Santo André de Vagos
"16D011812",1999,173,2,0,158,75,0,0,197,0,0,União das freguesias de Fonte de Angeão e Covão do Lobo
"16D011813",1999,80,1,0,310,74,0,0,25,1,0,União das freguesias de Ponte de Vagos e Santa Catarina
"16D011814",1999,131,7,0,596,190,0,0,24,2,0,União das freguesias de Vagos e Santo António
"16E011102",1999,78,12,1,82,32,0,0,14,0,0,Barcouço
"16E011103",1999,175,13,1,146,44,0,0,5,0,0,Casal Comba
"16E011104",1999,27,3,1,28,14,0,0,2,0,0,Luso
"16E011106",1999,28,4,0,11,9,0,0,6,1,0,Pampilhosa
"16E011107",1999,127,4,0,46,18,0,0,4,0,0,Vacariça
"16E011109",1999,147,5,2,37,45,0,7,21,1,0,"União das freguesias da Mealhada, Ventosa do Bairro e Antes"
"16E060102",1999,48,6,0,81,12,0,3,0,0,0,Arganil
"16E060104",1999,13,1,0,16,5,0,0,0,0,0,Benfeita
"16E060105",1999,7,2,0,6,4,0,0,1,0,0,Celavisa
"16E060109",1999,5,1,0,20,8,0,0,1,0,0,Folques
"16E060111",1999,6,1,0,2,5,0,0,0,0,0,Piódão
"16E060112",1999,8,3,0,34,5,0,0,0,0,0,Pomares
"16E060113",1999,81,12,0,36,25,0,1,1,0,0,Pombeiro da Beira
"16E060114",1999,153,16,0,37,31,0,1,0,1,0,São Martinho da Cortiça
"16E060115",1999,21,3,0,41,5,0,0,0,0,0,Sarzedo
"16E060116",1999,5,1,0,7,4,0,0,0,0,0,Secarias
"16E060119",1999,8,2,0,10,9,0,0,0,0,0,União das freguesias de Cepos e Teixeira
"16E060120",1999,8,1,0,4,7,0,0,0,0,0,União das freguesias de Cerdeira e Moura da Serra
"16E060121",1999,38,6,0,25,22,0,0,1,0,0,União das freguesias de Côja e Barril de Alva
"16E060122",1999,37,6,1,44,22,0,0,1,0,0,União das freguesias de Vila Cova de Alva e Anseriz
"16E060201",1999,148,7,0,19,14,14,0,7,0,0,Ançã
"16E060203",1999,385,18,2,750,17,0,0,12,0,0,Cadima
"16E060205",1999,77,5,0,121,188,0,0,68,2,0,Cordinhã
"16E060207",1999,96,3,1,92,56,0,0,10,0,0,Febres
"16E060208",1999,80,8,3,65,89,0,0,5,0,0,Murtede
"16E060209",1999,102,13,0,59,125,0,3,32,0,0,Ourentã
"16E060214",1999,203,10,0,1226,46,0,0,5,0,1,Tocha
"16E060215",1999,27,3,0,82,18,0,0,7,0,0,São Caetano
"16E060218",1999,83,2,0,1300,20,0,0,10,0,0,Sanguinheira
"16E060220",1999,239,8,1,87,78,0,3,15,1,1,União das freguesias de Cantanhede e Pocariça
"16E060221",1999,216,3,2,119,227,0,0,10,0,0,União das freguesias de Covões e Camarneira
"16E060222",1999,152,14,0,64,13,0,0,21,0,0,União das freguesias de Portunhos e Outil
"16E060223",1999,120,5,5,81,107,0,47,28,0,0,União das freguesias de Sepins e Bolho
"16E060224",1999,64,4,0,40,56,0,0,42,0,0,União das freguesias de Vilamar e Corticeiro de Cima
"16E060301",1999,76,15,0,8,19,0,0,16,0,0,Almalaguês
"16E060309",1999,13,2,0,4,2,0,0,3,0,0,Brasfemes
"16E060311",1999,48,1,0,5,3,0,0,4,0,0,Ceira
"16E060312",1999,33,5,0,43,7,0,0,28,0,0,Cernache
"16E060318",1999,20,3,0,43,5,0,0,6,0,0,Santo António dos Olivais
"16E060320",1999,216,4,0,69,11,3,0,13,0,0,São João do Campo
"16E060324",1999,489,8,0,120,15,0,0,11,1,0,São Silvestre
"16E060329",1999,13,1,0,9,6,0,0,5,0,0,Torres do Mondego
"16E060332",1999,356,13,5,46,13,0,6,48,0,0,União das freguesias de Antuzede e Vil de Matos
"16E060333",1999,26,5,0,31,6,0,0,21,0,0,União das freguesias de Assafarge e Antanhol
"16E060334",1999,29,1,0,5,1,0,0,8,6,0,"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)"
"16E060335",1999,54,5,1,39,11,0,0,39,2,0,União das freguesias de Eiras e São Paulo de Frades
"16E060336",1999,28,1,0,28,2,0,0,11,1,0,União das freguesias de Santa Clara e Castelo Viegas
"16E060337",1999,371,5,0,86,8,2,0,11,4,0,União das freguesias de São Martinho de Árvore e Lamarosa
"16E060338",1999,735,9,0,129,16,17,0,56,5,5,União das freguesias de São Martinho do Bispo e Ribeira de Frades
"16E060339",1999,120,16,3,66,22,0,0,17,0,0,União das freguesias de Souselas e Botão
"16E060340",1999,429,16,4,64,7,4,0,12,0,0,"União das freguesias de Taveiro, Ameal e Arzila"
"16E060341",1999,135,3,5,38,4,0,0,33,0,0,União das freguesias de Trouxemil e Torre de Vilela
"16E060401",1999,151,4,1,100,4,2,4,1,0,0,Anobra
"16E060406",1999,156,28,10,121,34,1,0,8,0,0,Ega
"16E060407",1999,76,14,15,33,5,0,0,2,0,0,Furadouro
"16E060410",1999,54,21,60,142,7,0,0,1,0,0,Zambujal
"16E060411",1999,131,16,27,78,18,0,0,58,0,0,União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova
"16E060412",1999,120,3,8,144,3,0,0,2,0,0,União das freguesias de Sebal e Belide
"16E060413",1999,33,14,0,47,22,0,0,2,0,0,União das freguesias de Vila Seca e Bem da Fé
"16E060502",1999,956,5,2,67,11,9,6,1,0,0,Alqueidão
"16E060507",1999,772,7,22,198,11,0,0,5,1,5,Maiorca
"16E060508",1999,149,16,1,106,15,0,4,5,1,0,Marinha das Ondas
"16E060512",1999,22,8,7,24,7,0,0,3,1,3,Tavarede
"16E060513",1999,278,8,0,33,6,0,0,1,0,1,Vila Verde
"16E060514",1999,0,0,0,0,0,0,0,1,0,0,São Pedro
"16E060515",1999,87,15,0,1147,38,0,0,0,0,1,Bom Sucesso
"16E060518",1999,44,7,0,394,3,0,0,0,0,0,Moinhos da Gândara
"16E060519",1999,356,14,2,243,18,0,0,13,0,0,Alhadas
"16E060520",1999,45,5,5,5,1,0,0,1,0,0,Buarcos
"16E060521",1999,592,12,12,921,42,0,0,2,1,0,Ferreira-a-Nova
"16E060522",1999,136,3,0,64,3,0,0,1,0,0,Lavos
"16E060523",1999,668,9,9,123,14,0,0,4,0,0,Paião
"16E060524",1999,35,8,0,92,9,0,0,0,0,1,Quiaios
"16E060601",1999,9,3,1,24,4,0,0,0,0,0,Alvares
"16E060604",1999,34,10,5,83,17,0,0,1,0,1,Góis
"16E060605",1999,19,4,2,45,6,0,0,1,0,0,Vila Nova do Ceira
"16E060606",1999,7,2,3,19,4,0,0,2,0,0,União das freguesias de Cadafaz e Colmeal
"16E060704",1999,19,5,0,27,6,0,0,2,0,0,Serpins
"16E060706",1999,0,0,0,0,0,0,0,0,0,0,Gândaras
"16E060707",1999,14,5,0,26,12,0,0,2,7,0,União das freguesias de Foz de Arouce e Casal de Ermio
"16E060708",1999,97,35,0,85,31,0,11,12,1,0,União das freguesias de Lousã e Vilarinho
"16E060801",1999,271,24,1,1082,234,0,1,93,5,1,Mira
"16E060802",1999,64,2,0,262,77,0,0,21,30,0,Seixo
"16E060803",1999,68,4,0,129,87,0,0,148,0,0,Carapelhos
"16E060804",1999,66,13,0,261,59,0,0,6,0,6,Praia de Mira
"16E060901",1999,23,6,0,14,6,0,2,5,0,0,Lamas
"16E060902",1999,39,35,0,77,28,0,1,23,0,0,Miranda do Corvo
"16E060905",1999,22,15,0,35,11,0,0,11,0,0,Vila Nova
"16E060906",1999,47,13,0,76,14,0,0,33,2,0,União das freguesias de Semide e Rio Vide
"16E061002",1999,624,15,13,2704,35,4,0,20,0,2,Arazede
"16E061003",1999,770,3,1,183,22,6,1,11,0,0,Carapinheira
"16E061005",1999,134,3,1,529,22,0,0,6,0,1,Liceia
"16E061006",1999,388,1,0,76,3,0,6,1,0,0,Meãs do Campo
"16E061008",1999,162,5,1,48,5,0,0,5,0,0,Pereira
"16E061009",1999,414,1,3,70,1,12,3,9,0,0,Santo Varão
"16E061010",1999,287,16,6,483,11,0,0,6,1,0,Seixo de Gatões
"16E061011",1999,1074,3,0,343,7,9,0,2,0,0,Tentúgal
"16E061014",1999,91,4,0,5,1,0,0,1,0,0,Ereira
"16E061015",1999,650,3,0,153,4,4,1,0,0,1,"União das freguesias de Abrunheira, Verride e Vila Nova da Barca"
"16E061016",1999,551,8,6,424,5,5,3,13,0,0,União das freguesias de Montemor-o-Velho e Gatões
"16E061101",1999,9,1,0,23,10,0,0,0,0,0,Aldeia das Dez
"16E061102",1999,8,6,1,10,12,0,0,0,0,0,Alvoco das Várzeas
"16E061103",1999,25,6,1,49,21,0,0,1,0,0,Avô
"16E061104",1999,20,8,5,67,29,0,0,1,0,0,Bobadela
"16E061106",1999,46,18,22,25,46,0,0,8,0,0,Lagares
"16E061109",1999,44,10,1,57,27,0,0,0,0,0,Lourosa
"16E061110",1999,22,5,3,74,43,0,0,0,0,0,Meruge
"16E061111",1999,77,35,26,137,79,0,0,5,0,0,Nogueira do Cravo
"16E061115",1999,33,12,6,37,42,0,0,0,0,0,São Gião
"16E061118",1999,130,37,16,262,76,0,0,1,0,0,Seixo da Beira
"16E061119",1999,69,31,7,72,57,0,0,0,0,0,Travanca de Lagos
"16E061122",1999,52,12,1,271,46,0,0,1,0,0,União das freguesias de Ervedal e Vila Franca da Beira
"16E061123",1999,52,19,17,161,76,0,0,2,0,0,União das freguesias de Lagos da Beira e Lajeosa
"16E061124",1999,54,16,60,312,59,0,0,1,1,0,União das freguesias de Oliveira do Hospital e São Paio de Gramaços
"16E061125",1999,14,7,0,28,14,0,0,0,0,0,União das freguesias de Penalva de Alva e São Sebastião da Feira
"16E061126",1999,43,10,0,119,27,0,0,0,0,0,União das freguesias de Santa Ovaia e Vila Pouca da Beira
"16E061201",1999,1,1,0,2,3,0,0,0,0,0,Cabril
"16E061202",1999,6,2,0,6,3,0,0,0,0,0,Dornelas do Zêzere
"16E061204",1999,13,4,0,25,7,0,0,1,0,0,Janeiro de Baixo
"16E061206",1999,7,3,2,5,10,0,0,1,0,0,Pampilhosa da Serra
"16E061207",1999,8,1,0,2,3,0,0,0,0,0,Pessegueiro
"16E061209",1999,11,2,0,12,7,0,0,0,0,0,Unhais-o-Velho
"16E061211",1999,9,2,0,13,6,0,0,0,0,0,Fajão-Vidual
"16E061212",1999,5,2,0,2,6,0,0,0,0,0,Portela do Fojo-Machio
"16E061301",1999,100,17,0,66,36,0,0,0,0,0,Carvalho
"16E061302",1999,114,7,0,35,20,0,0,0,0,0,Figueira de Lorvão
"16E061304",1999,44,12,0,34,16,0,0,1,0,0,Lorvão
"16E061307",1999,47,10,4,18,14,0,0,0,0,0,Penacova
"16E061310",1999,41,3,0,31,13,0,0,0,0,0,Sazes do Lorvão
"16E061312",1999,42,7,0,16,15,0,0,1,1,0,União das freguesias de Friúmes e Paradela
"16E061313",1999,51,6,1,33,18,0,0,2,0,1,União das freguesias de Oliveira do Mondego e Travanca do Mondego
"16E061314",1999,157,17,5,63,32,0,0,1,0,0,União das freguesias de São Pedro de Alva e São Paio de Mondego
"16E061401",1999,45,37,2,77,10,0,1,4,0,0,Cumeeira
"16E061402",1999,7,3,1,12,3,0,0,2,0,0,Espinhal
"16E061403",1999,21,11,10,40,6,0,0,4,0,0,Podentes
"16E061407",1999,185,112,37,237,27,0,0,7,0,0,"União das freguesias de São Miguel, Santa Eufémia e Rabaçal"
"16E061501",1999,183,6,0,40,13,8,0,16,0,0,Alfarelos
"16E061504",1999,106,9,0,119,13,9,6,3,0,0,Figueiró do Campo
"16E061506",1999,46,3,5,5,5,5,27,0,0,6,Granja do Ulmeiro
"16E061508",1999,317,19,7,50,17,0,1,0,0,0,Samuel
"16E061509",1999,910,70,12,166,36,5,44,23,1,1,Soure
"16E061510",1999,57,29,13,14,7,0,0,0,0,0,Tapéus
"16E061511",1999,382,14,4,28,7,0,0,0,0,0,Vila Nova de Anços
"16E061512",1999,430,5,1,11,8,0,0,0,0,0,Vinha da Rainha
"16E061513",1999,220,51,177,288,30,0,0,3,0,0,União das freguesias de Degracias e Pombalinho
"16E061514",1999,250,21,1,17,14,0,1,1,0,0,União das freguesias de Gesteira e Brunhós
"16E061602",1999,29,5,2,1,21,0,0,2,0,0,Candosa
"16E061603",1999,37,3,0,29,6,0,0,0,0,0,Carapinha
"16E061608",1999,46,18,0,219,14,0,0,1,0,0,Midões
"16E061609",1999,63,7,0,61,9,0,0,0,0,0,Mouronho
"16E061611",1999,34,7,7,37,12,0,0,7,0,0,Póvoa de Midões
"16E061612",1999,42,5,1,60,16,0,0,1,0,0,São João da Boa Vista
"16E061614",1999,126,16,23,34,62,0,0,5,0,0,Tábua
"16E061616",1999,67,10,69,38,22,0,0,1,0,0,União das freguesias de Ázere e Covelo
"16E061617",1999,93,15,7,127,53,0,0,5,0,0,União das freguesias de Covas e Vila Nova de Oliveirinha
"16E061618",1999,84,12,38,39,27,0,0,1,0,0,União das freguesias de Espariz e Sinde
"16E061619",1999,53,6,0,43,8,0,0,0,0,0,União das freguesias de Pinheiro de Coja e Meda de Mouros
"16E061701",1999,74,16,3,20,25,0,0,5,0,0,Arrifana
"16E061702",1999,11,3,0,5,6,0,0,0,0,0,Lavegadas
"16E061703",1999,87,21,0,23,21,0,0,11,0,0,Poiares (Santo André)
"16E061704",1999,53,4,0,19,8,0,0,2,0,0,São Miguel de Poiares
"16E180802",1999,34,4,0,34,9,0,0,0,0,0,Cercosa
"16E180804",1999,124,27,0,200,48,0,0,2,0,0,Espinho
"16E180805",1999,37,7,0,38,15,0,1,0,0,0,Marmeleira
"16E180807",1999,89,11,1,123,27,0,0,1,0,0,Pala
"16E180808",1999,149,13,1,176,34,0,3,0,0,0,Sobral
"16E180809",1999,38,3,0,45,9,0,0,0,0,0,Trezói
"16E180811",1999,125,13,3,171,39,0,0,2,1,0,"União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça"
"16F100201",1999,62,36,12,48,5,0,0,0,0,0,Almoster
"16F100204",1999,15,9,0,31,8,0,0,10,0,0,Maçãs de Dona Maria
"16F100205",1999,38,51,0,82,4,0,0,16,0,14,Pelmá
"16F100208",1999,26,17,0,61,5,0,0,0,0,0,Alvaiázere
"16F100209",1999,33,40,10,110,8,0,0,2,6,1,Pussos São Pedro
"16F100301",1999,222,67,41,163,10,0,0,2,0,2,Alvorge
"16F100303",1999,11,2,2,11,2,0,0,0,0,0,Avelar
"16F100304",1999,33,20,51,50,12,0,0,3,0,0,Chão de Couce
"16F100306",1999,45,26,0,78,5,0,0,10,0,0,Pousaflores
"16F100307",1999,159,61,77,235,29,0,0,4,0,3,Santiago da Guarda
"16F100309",1999,143,68,64,132,19,0,0,6,0,2,Ansião
"16F100401",1999,58,24,4,163,12,0,1,19,18,4,Batalha
"16F100402",1999,37,2,0,46,1,0,0,0,0,0,Reguengo do Fetal
"16F100403",1999,71,32,1,116,53,0,0,0,0,0,São Mamede
"16F100404",1999,14,4,0,19,4,0,0,15,0,0,Golpilheira
"16F100703",1999,9,2,7,17,9,0,0,0,0,0,União das freguesias de Castanheira de Pêra e Coentral
"16F100801",1999,13,3,10,13,12,0,0,1,0,0,Aguda
"16F100802",1999,30,7,28,28,30,0,0,4,0,0,Arega
"16F100803",1999,1,1,0,1,4,0,0,0,0,0,Campelo
"16F100806",1999,59,9,15,33,42,0,0,1,0,0,União das freguesias de Figueiró dos Vinhos e Bairradas
"16F100901",1999,160,15,0,90,11,8,7,67,1,2,Amor
"16F100902",1999,46,3,0,65,5,0,0,2,0,0,Arrabal
"16F100907",1999,181,5,0,59,4,0,0,19,0,0,Caranguejeira
"16F100909",1999,103,8,0,55,1,0,0,3,0,0,Coimbrão
"16F100913",1999,82,11,4,108,10,0,1,13,0,1,Maceira
"16F100915",1999,171,4,0,141,4,0,0,5,0,0,Milagres
"16F100921",1999,40,6,1,52,7,0,0,16,0,0,Regueira de Pontes
"16F100925",1999,52,8,4,16,7,0,0,0,0,0,Bajouca
"16F100926",1999,102,3,0,12,0,0,0,4,2,0,Bidoeira de Cima
"16F100932",1999,243,11,2,113,12,0,0,0,0,0,União das freguesias de Colmeias e Memória
"16F100933",1999,77,19,9,71,29,0,13,26,0,0,"União das freguesias de Leiria, Pousos, Barreira e Cortes"
"16F100934",1999,26,2,0,18,5,0,0,6,0,2,União das freguesias de Marrazes e Barosa
"16F100935",1999,235,24,4,165,18,39,9,80,1,0,União das freguesias de Monte Real e Carvide
"16F100936",1999,423,10,0,279,10,30,6,16,0,2,União das freguesias de Monte Redondo e Carreira
"16F100937",1999,30,2,0,78,3,0,1,6,0,3,União das freguesias de Parceiros e Azoia
"16F100938",1999,111,53,0,146,13,0,0,1,0,0,União das freguesias de Santa Catarina da Serra e Chainça
"16F100939",1999,128,6,4,40,6,0,2,10,0,0,União das freguesias de Santa Eufémia e Boa Vista
"16F100940",1999,307,18,0,146,19,15,0,15,5,0,União das freguesias de Souto da Carpalhosa e Ortigosa
"16F101001",1999,53,3,1,28,4,0,0,2,0,0,Marinha Grande
"16F101002",1999,49,3,5,12,6,0,0,5,0,0,Vieira de Leiria
"16F101003",1999,6,1,1,3,2,0,0,0,0,0,Moita
"16F101301",1999,44,5,7,40,13,0,0,0,0,0,Graça
"16F101302",1999,93,15,15,19,25,0,0,0,0,0,Pedrógão Grande
"16F101303",1999,20,2,6,11,10,0,0,0,0,0,Vila Facaia
"16F101501",1999,322,66,10,331,8,0,0,0,0,0,Abiul
"16F101503",1999,194,24,3,66,6,0,2,30,0,0,Almagreira
"16F101504",1999,85,9,5,46,8,0,0,0,0,0,Carnide
"16F101505",1999,171,31,4,123,17,0,6,15,0,0,Carriço
"16F101506",1999,480,44,0,274,9,0,15,17,0,0,Louriçal
"16F101508",1999,120,9,21,61,3,0,1,16,0,0,Pelariga
"16F101509",1999,464,67,28,124,36,0,12,16,0,0,Pombal
"16F101510",1999,188,21,7,167,1,0,0,7,0,0,Redinha
