"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops"
"111160101",2019,1,0,0,0,1,32,0
"111160102",2009,0,2,0,0,2,42,0
"111160104",2019,2,4,2,0,3,25,0
"111160105",2009,0,0,0,0,0,23,0
"111160106",2019,4,4,0,0,2,101,0
"111160108",2009,3,4,0,0,6,40,0
"111160109",2019,1,5,3,0,4,25,0
"111160113",2009,0,0,0,0,0,31,0
"111160115",2019,4,3,8,0,2,100,0
"111160121",2009,5,2,4,4,17,55,0
"111160122",2019,3,2,3,2,2,33,0
"111160123",2009,3,2,4,1,3,27,0
"111160124",2019,3,1,2,0,3,29,1
"111160125",2009,0,0,0,0,0,46,0
"111160128",2019,1,7,0,0,1,50,0
"111160130",2009,2,2,2,0,4,101,0
"111160131",2019,0,2,3,0,7,42,0
"111160133",2009,1,0,2,0,3,48,0
"111160142",2019,5,3,2,1,2,30,0
"111160144",2009,1,0,1,0,1,52,0
"111160145",2019,1,1,1,0,2,63,0
"111160146",2009,0,0,1,0,0,117,0
"111160149",2019,2,3,1,0,4,80,0
"111160152",2009,1,0,3,0,1,56,0
"111160153",2019,3,4,3,1,4,39,0
"111160154",2009,0,3,0,0,1,24,0
"111160155",2019,1,0,0,0,1,43,0
"111160156",2009,0,3,1,0,2,68,0
"111160157",2019,13,5,14,3,19,49,0
"111160158",2009,8,9,7,2,8,55,0
"111160159",2019,6,7,4,6,10,49,0
"111160160",2009,0,0,0,0,2,65,0
"111160161",2019,1,7,1,0,2,75,0
"111160162",2009,2,4,4,0,12,49,0
"111160163",2019,18,9,14,2,9,100,0
"111160164",2009,1,5,2,0,4,76,1
"1111602",2019,35,34,69,6,21,203,0
"111160201",2009,5,1,7,0,0,12,0
"111160205",2019,1,2,1,0,3,25,0
"111160209",2009,2,15,4,1,1,29,0
"111160211",2019,0,0,0,1,1,6,0
"111160214",2009,8,9,13,0,3,36,0
"111160215",2019,1,2,2,0,1,5,0
"111160217",2009,1,0,1,0,1,14,0
"111160218",2019,6,3,7,1,4,17,0
"111160220",2009,1,1,3,0,0,9,0
"111160221",2019,1,12,2,0,2,35,0
"111160222",2009,4,0,8,0,2,13,0
"111160223",2019,3,1,2,2,2,30,0
"111160224",2009,1,0,2,0,2,6,0
"111160225",2019,2,1,17,2,3,47,0
"1111603",2019,21,1,35,3,18,736,0
"111160301",2019,2,0,0,0,0,111,0
"111160304",2009,1,0,1,0,1,28,0
"111160305",2019,0,0,0,0,0,30,0
"111160307",2009,0,0,0,0,2,13,0
"111160308",2019,0,0,0,0,4,34,0
"111160311",2009,3,0,4,1,1,158,0
"111160313",2019,0,0,0,0,2,71,0
"111160317",2009,3,0,3,0,0,67,0
"111160319",2019,1,1,3,1,4,23,0
"111160320",2009,1,0,2,0,1,66,0
"111160321",2019,1,0,1,1,0,55,0
"111160322",2009,1,0,10,0,1,83,0
"111160323",2019,8,0,11,2,2,90,0
"1111604",2019,25,9,47,5,29,1551,0
"111160401",2019,0,0,0,0,0,38,0
"111160404",2009,2,0,5,0,1,97,0
"111160405",2019,0,1,0,0,0,48,0
"111160406",2009,0,0,1,0,0,67,0
"111160407",2019,0,1,2,0,0,47,0
"111160410",2009,0,3,3,3,2,57,0
"111160411",2019,0,2,2,0,1,118,0
"111160415",2009,2,0,3,2,2,210,0
"111160418",2019,0,1,0,1,0,72,0
"111160420",2009,0,1,4,3,1,122,0
"111160421",2019,0,0,0,0,0,53,0
"111160422",2009,0,0,0,0,0,50,0
"111160423",2019,0,0,0,0,1,43,0
"111160424",2009,4,0,6,0,15,133,0
"111160427",2019,1,0,0,0,0,60,0
"111160428",2009,2,0,1,1,5,160,0
"111160431",2019,0,0,0,0,0,39,0
"111160434",2009,0,0,1,0,0,72,0
"111160435",2019,0,0,2,0,0,94,0
"111160436",2009,18,2,16,0,3,138,0
"111160437",2019,0,0,1,0,0,96,0
"111160438",2009,1,1,4,2,3,76,0
"111160439",2019,0,2,1,0,0,89,0
"111160440",2009,0,0,0,0,1,40,0
"1111605",2019,19,3,54,7,22,247,1
"111160501",2009,2,0,1,1,1,35,0
"111160503",2019,2,0,2,0,0,6,0
"111160505",2009,0,0,0,1,1,46,0
"111160507",2019,0,0,1,0,0,20,0
"111160510",2009,1,0,7,0,4,31,0
"111160513",2019,1,0,2,1,0,5,0
"111160514",2009,2,0,2,1,1,25,0
"111160515",2019,3,1,5,0,3,12,0
"111160519",2009,1,1,1,1,1,30,1
"111160520",2019,0,0,5,5,3,53,0
"111160521",2009,0,0,0,0,0,4,0
"111160522",2019,1,0,2,1,6,32,0
"111160523",2009,3,0,9,1,2,53,0
"111160524",2019,6,1,17,1,8,59,0
"111160525",2009,2,1,6,1,1,45,0
"111160526",2019,1,0,4,2,0,26,0
"1111606",2019,20,47,34,10,51,602,0
"111160601",2019,0,1,1,0,2,55,0
"111160602",2009,0,2,0,1,3,48,0
"111160603",2019,5,10,7,1,7,55,0
"111160604",2009,3,0,2,1,0,26,0
"111160606",2019,1,1,2,0,0,26,0
"111160611",2009,3,31,5,3,8,86,0
"111160612",2019,0,0,1,0,3,46,0
"111160613",2009,2,0,2,0,2,20,0
"111160614",2019,3,2,2,1,6,30,0
"111160619",2009,0,1,1,0,3,45,0
"111160623",2019,1,0,1,0,0,15,0
"111160624",2009,1,0,4,0,4,15,0
"111160626",2019,2,4,4,1,7,88,0
"111160627",2009,2,0,1,0,1,41,0
"111160628",2019,8,2,9,3,7,89,0
"111160629",2009,2,3,2,0,4,29,0
"111160630",2019,0,2,0,0,0,46,0
"1111607",2019,464,730,477,58,466,2012,4
"111160701",2019,12,31,11,4,7,81,1
"111160703",2009,2,24,2,1,4,76,1
"111160704",2019,19,23,22,3,11,88,0
"111160707",2009,9,43,6,2,18,77,0
"111160708",2019,1,6,2,0,1,21,0
"111160709",2009,0,1,1,0,5,12,0
"111160710",2019,8,6,9,3,6,26,0
"111160713",2009,31,25,23,3,20,82,0
"111160714",2019,16,15,15,6,6,61,1
"111160716",2009,18,67,14,3,6,178,0
"111160717",2019,8,36,9,0,13,59,1
"111160718",2009,26,52,25,3,26,91,0
"111160719",2019,3,10,5,0,1,24,1
"111160721",2009,15,26,13,2,1,52,0
"111160724",2019,7,19,5,1,3,48,0
"111160726",2009,33,39,20,4,17,63,0
"111160727",2019,6,14,9,0,9,54,0
"111160728",2009,6,29,4,0,16,55,0
"111160729",2019,2,7,2,0,4,28,0
"111160734",2009,9,15,32,1,5,69,0
"111160737",2019,39,44,30,8,53,169,0
"111160739",2009,54,47,65,5,34,90,0
"111160740",2019,7,15,9,0,5,28,0
"111160742",2009,6,5,3,0,1,16,0
"111160743",2019,18,24,16,2,10,33,0
"111160744",2009,16,30,19,0,14,70,0
"111160745",2019,5,16,6,1,4,26,0
"111160746",2009,4,15,2,0,10,50,0
"111160747",2019,33,44,37,3,44,73,0
"111160750",2009,20,12,18,0,3,44,0
"111160752",2019,9,9,13,3,7,22,0
"111160753",2009,13,22,36,1,15,120,0
"111160754",2019,21,11,27,2,22,95,0
"111160755",2009,5,6,6,0,12,50,0
"111160756",2019,20,38,18,1,7,72,0
"111160757",2009,12,31,10,0,15,112,0
"111160758",2019,21,43,13,1,18,175,1
"111160759",2009,4,9,4,0,4,36,0
"111160760",2019,31,62,29,3,21,140,0
"1111608",2019,23,3,39,5,25,307,1
"111160802",2019,0,0,2,0,4,39,0
"111160803",2009,4,2,10,0,4,74,0
"111160805",2019,0,0,2,2,2,68,0
"111160806",2009,2,0,2,1,2,29,0
"111160808",2019,3,0,5,1,3,86,0
"111160812",2009,1,0,2,1,1,32,0
"111160816",2019,1,1,0,2,0,45,0
"111160817",2009,4,1,7,1,2,60,0
"111160818",2019,1,0,3,0,1,76,0
"111160819",2009,5,0,4,1,4,45,1
"111160820",2019,4,0,8,0,5,34,0
"1111609",2019,285,163,307,86,131,853,2
"111160901",2019,0,0,0,1,0,6,0
"111160902",2009,29,3,31,7,7,45,0
"111160903",2019,9,14,9,1,5,20,0
"111160904",2009,4,0,4,2,3,21,0
"111160905",2019,1,0,2,1,0,7,1
"111160908",2009,9,1,8,1,2,16,0
"111160910",2019,4,0,5,2,1,15,0
"111160911",2009,3,0,4,0,1,3,0
"111160914",2019,15,16,22,2,5,35,0
"111160915",2009,10,28,13,0,6,58,0
"111160920",2019,3,20,6,2,0,39,0
"111160922",2009,8,5,8,3,2,22,1
"111160923",2019,11,2,12,3,4,25,0
"111160925",2009,16,3,18,6,8,96,0
"111160926",2019,42,10,40,9,11,79,0
"111160928",2009,31,27,21,2,6,59,0
"111160935",2019,5,3,6,2,2,62,0
"111160938",2009,3,4,5,1,2,26,1
"111160940",2019,4,0,3,2,3,21,1
"111160941",2009,17,13,20,10,10,64,0
"111160942",2019,11,16,13,2,3,39,0
"111160943",2009,29,33,31,8,20,137,1
"111160944",2019,10,3,10,2,2,52,1
"111160945",2009,16,39,15,4,12,113,0
"111160946",2019,33,25,34,16,15,126,0
"111160947",2009,10,17,8,4,6,52,0
"111160948",2019,3,3,3,0,3,30,0
"1111610",2019,6,4,19,4,16,89,0
"111161003",2019,7,4,7,0,2,22,0
"111161004",2009,1,2,6,1,7,21,0
"111161006",2019,2,0,2,0,2,18,0
"111161007",2009,0,0,1,0,0,3,0
"111161009",2019,0,0,4,0,1,17,0
"111161012",2009,0,0,1,0,1,23,0
"111161013",2019,0,0,0,0,2,22,0
"111161016",2009,0,2,1,1,1,42,0
"111161017",2019,2,2,3,1,1,17,0
"111161018",2009,3,3,7,2,3,32,0
"111161019",2019,0,2,2,0,3,8,0
"112",2019,681,203,679,220,282,3701,11
"1120301",2019,223,34,118,51,36,396,2
"112030102",2009,11,7,11,2,4,36,0
"112030104",2019,1,0,3,1,1,11,0
"112030105",2009,38,15,10,4,3,41,0
"112030107",2019,11,2,7,9,1,28,0
"112030108",2009,30,17,8,3,6,36,0
"112030111",2019,13,1,10,4,1,40,1
"112030112",2009,23,13,2,5,5,37,0
"112030113",2019,5,2,5,2,3,22,0
"112030118",2009,9,1,7,3,1,26,0
"112030119",2019,21,0,7,1,4,36,0
"112030120",2009,30,11,10,2,7,48,0
"112030125",2019,29,14,14,5,8,34,0
"112030126",2009,18,5,8,3,2,67,0
"112030127",2019,36,16,30,13,13,57,1
"112030128",2009,13,5,7,4,1,26,0
"112030129",2019,38,39,5,3,4,75,0
"1120302",2019,117,69,158,35,73,1128,5
"112030201",2019,6,0,4,2,2,45,0
"112030202",2009,0,2,3,0,1,15,0
"112030203",2019,4,2,3,1,1,25,0
"112030205",2009,0,0,0,0,0,38,0
"112030206",2019,0,1,0,0,0,18,0
"112030208",2009,1,0,2,0,1,26,0
"112030209",2019,0,0,2,0,0,10,0
"112030210",2009,1,0,1,0,0,5,0
"112030212",2019,0,4,2,0,0,18,0
"112030213",2009,0,0,1,1,1,5,0
"112030215",2019,0,1,2,0,1,35,0
"112030216",2009,2,0,3,2,1,28,0
"112030218",2019,2,1,2,0,2,32,0
"112030220",2009,4,0,4,1,0,18,0
"112030221",2019,1,2,1,0,0,20,0
"112030224",2009,0,6,6,0,2,33,1
"112030228",2019,3,2,3,2,2,50,0
"112030234",2009,0,0,0,1,0,36,0
"112030235",2019,1,3,4,1,4,37,0
"112030237",2009,4,0,4,0,0,32,1
"112030242",2019,1,0,1,0,0,16,0
"112030243",2009,0,2,3,0,1,49,0
"112030244",2019,1,0,1,0,1,55,0
"112030245",2009,1,0,2,1,0,14,0
"112030247",2019,8,0,13,2,5,38,0
"112030252",2009,4,1,5,1,1,31,0
"112030254",2019,16,4,13,1,4,23,0
"112030255",2009,1,0,1,1,1,35,0
"112030256",2019,1,6,5,0,2,40,0
"112030257",2009,2,1,1,0,0,53,0
"112030259",2019,1,0,1,1,1,22,0
"112030260",2009,5,2,6,3,1,39,0
"112030261",2019,1,0,3,1,0,44,0
"112030263",2009,6,0,7,2,5,38,0
"112030264",2019,8,12,4,3,3,55,0
"112030265",2009,0,0,1,0,0,12,0
"112030268",2019,1,0,2,1,0,19,0
"112030272",2009,1,0,1,0,0,9,0
"112030277",2019,0,0,1,0,0,9,0
"112030279",2009,2,0,3,0,1,19,0
"112030282",2019,2,0,3,1,2,25,0
"112030283",2009,1,0,3,0,1,27,1
"112030287",2019,2,0,1,0,0,38,0
"112030290",2009,5,7,8,2,2,42,0
"112030291",2019,10,8,5,1,4,36,0
"112030292",2009,7,0,6,4,3,47,0
"112030293",2019,4,0,4,1,1,35,1
"112030294",2009,5,4,6,1,2,26,0
"112030295",2019,6,0,9,1,1,52,1
"112030296",2009,2,1,3,4,1,106,0
"112030297",2019,12,2,12,2,2,52,0
"112030298",2009,3,3,8,1,3,16,2
"112030299",2019,1,0,2,1,3,24,0
"1120302FA",2009,4,2,2,2,3,80,1
"1120302FB",2019,2,0,1,0,0,58,0
"1120302FC",2009,2,12,6,2,10,45,0
"1120302FD",2019,10,2,8,4,3,62,0
"1120302FE",2009,8,0,8,3,5,47,0
"1120302FF",2019,4,1,3,1,1,52,0
"1120302FG",2009,14,1,15,2,3,89,0
"1120302FH",2019,4,1,4,2,1,67,0
"1120303",2019,80,8,109,63,51,815,1
"112030301",2019,19,1,23,3,7,56,0
"112030312",2009,5,0,5,1,5,29,0
"112030313",2019,5,3,5,3,4,25,0
"112030315",2009,1,0,3,0,1,12,0
"112030319",2019,2,0,2,1,1,7,0
"112030322",2009,1,0,1,0,0,14,0
"112030325",2019,0,0,2,3,0,34,0
"112030330",2009,0,1,1,1,0,16,0
"112030331",2019,7,2,10,7,7,53,0
"112030334",2009,1,0,1,0,0,36,0
"112030336",2019,4,1,3,3,3,33,0
"112030338",2009,2,0,3,1,2,14,0
"112030349",2019,0,0,0,0,0,0,0
"112030351",2009,0,0,2,1,0,2,0
"112030354",2019,4,0,3,2,4,26,0
"112030355",2009,4,1,2,0,0,40,0
"112030356",2019,2,0,3,1,2,9,0
"112030357",2009,2,0,1,0,2,18,0
"112030363",2019,5,2,4,5,3,45,0
"112030364",2009,2,0,1,0,0,10,0
"112030365",2019,1,0,1,0,0,1,0
"112030366",2009,4,0,8,3,4,54,0
"112030367",2019,5,0,4,3,2,42,0
"112030368",2009,14,17,12,4,7,71,0
"112030369",2019,2,0,5,2,3,47,0
"112030370",2009,8,2,8,3,5,44,1
"112030371",2019,5,0,6,0,4,20,0
"112030372",2009,3,0,2,5,1,18,0
"112030373",2019,3,0,4,2,2,23,0
"112030374",2009,2,1,13,4,2,52,0
"112030375",2019,1,0,6,1,1,30,1
"112030376",2009,3,0,3,1,2,38,0
"112030377",2019,3,1,3,2,2,21,0
"112030378",2009,5,0,7,2,4,16,1
"112030379",2019,6,1,10,1,4,57,0
"112030380",2009,6,3,3,1,2,18,0
"112030381",2019,6,0,6,3,0,32,0
"1120306",2019,39,8,46,10,9,135,1
"112030601",2019,1,0,3,0,2,34,1
"112030608",2009,3,2,10,3,2,40,0
"112030610",2019,0,1,0,0,1,36,0
"112030615",2009,17,0,14,1,1,33,0
"112030616",2019,0,1,1,1,1,45,0
"112030617",2009,0,0,2,0,0,14,0
"112030618",2019,4,2,1,0,1,31,0
"112030619",2009,0,0,1,2,1,88,0
"112030620",2019,14,2,14,6,5,56,1
"1120310",2019,37,16,44,2,20,264,1
"112031001",2019,6,2,5,0,6,26,0
"112031003",2009,0,0,0,0,1,4,1
"112031004",2019,4,3,5,0,3,23,0
"112031008",2009,3,0,4,0,4,18,0
"112031009",2019,3,0,7,1,0,21,0
"112031010",2009,0,1,5,0,1,15,0
"112031012",2019,3,2,0,1,0,22,0
"112031013",2009,5,0,0,0,1,31,1
"112031014",2019,5,2,5,0,0,43,0
"112031015",2009,7,4,4,0,1,20,0
"112031017",2019,2,3,1,1,1,34,0
"112031018",2009,1,2,4,0,2,47,0
"112031019",2019,4,5,6,0,0,48,0
"112031020",2009,1,0,1,0,1,14,0
"1120313",2019,185,68,204,59,93,963,1
"112031304",2009,7,0,7,2,3,38,0
"112031308",2019,10,0,6,2,1,32,1
"112031309",2009,6,3,4,0,6,40,0
"112031311",2019,4,1,4,4,3,41,0
"112031313",2009,7,2,3,0,0,28,1
"112031316",2019,4,3,5,1,0,47,1
"112031317",2009,0,0,2,0,1,17,0
"112031323",2019,4,2,7,4,4,33,0
"112031324",2009,1,1,2,2,4,28,0
"112031325",2019,1,0,2,0,1,16,0
"112031328",2009,9,2,10,2,6,29,0
"112031330",2019,3,0,5,3,2,28,0
"112031331",2009,3,0,3,0,1,32,0
"112031335",2019,9,1,5,3,3,37,0
"112031337",2009,1,2,3,1,3,16,0
"112031340",2019,0,0,4,2,0,8,0
"112031342",2009,15,1,13,6,2,41,0
"112031350",2019,9,2,5,0,1,50,0
"112031352",2009,4,0,11,3,4,36,1
"112031354",2019,3,1,4,0,4,23,0
"112031355",2009,2,3,3,1,2,62,0
"112031359",2019,0,0,0,0,3,65,0
"112031360",2009,23,20,24,6,14,316,1
"112031361",2019,2,2,2,1,2,62,0
"112031362",2009,13,2,10,4,3,53,0
"112031363",2019,13,2,11,4,1,43,0
"112031364",2009,5,4,6,2,3,46,0
"112031365",2019,5,3,4,0,1,52,0
"112031366",2009,13,2,21,7,3,61,1
"112031367",2019,16,9,17,4,9,103,0
"112031368",2009,10,7,4,0,1,44,0
"112031369",2019,8,5,10,3,7,144,0
"112031370",2009,17,3,15,3,5,50,0
"119",2019,430,329,548,166,203,3785,7
"1190304",2019,29,115,74,17,20,518,0
"119030401",2019,2,11,4,0,2,36,0
"119030404",2009,2,8,6,1,1,33,0
"119030405",2019,0,1,0,1,0,44,0
"119030406",2009,1,6,3,1,0,59,0
"119030407",2019,9,17,7,4,2,153,0
"119030408",2009,1,4,8,2,1,44,0
"119030413",2019,4,14,7,3,0,46,0
"119030415",2009,5,31,13,1,5,62,0
"119030418",2019,4,31,10,3,4,62,0
"119030419",2009,1,7,3,1,0,76,0
"119030420",2019,0,9,1,0,3,40,0
"119030421",2009,0,33,15,1,4,144,0
"1190307",2019,30,12,51,13,22,658,1
"119030705",2009,1,0,2,0,0,27,0
"119030708",2019,2,0,1,1,1,46,0
"119030709",2009,0,0,0,1,1,40,0
"119030712",2019,2,0,3,0,1,24,0
"119030714",2009,5,0,6,1,1,53,0
"119030716",2019,0,0,0,0,0,14,0
"119030719",2009,2,0,2,1,1,42,0
"119030722",2019,0,0,0,0,0,49,0
"119030723",2009,0,0,4,0,1,38,0
"119030724",2019,3,0,6,1,1,55,1
"119030725",2009,0,1,4,0,1,22,0
"119030726",2019,1,0,1,1,0,27,0
"119030728",2009,1,0,2,1,0,60,0
"119030729",2019,0,0,0,0,0,29,0
"119030730",2009,2,0,5,1,2,25,0
"119030733",2019,2,2,1,0,1,55,0
"119030736",2009,1,0,1,0,0,27,0
"119030737",2019,1,0,1,1,1,85,0
"119030738",2009,13,3,7,2,7,54,0
"119030739",2019,0,1,0,0,0,24,0
"119030740",2009,0,0,1,0,2,41,0
"119030741",2019,0,0,1,1,0,54,0
"119030742",2009,5,2,6,3,2,57,0
"119030743",2019,3,3,3,1,1,102,0
"119030744",2009,0,0,1,0,3,106,0
"1190308",2019,85,12,114,44,45,835,2
"119030801",2009,1,0,2,0,0,14,0
"119030804",2019,3,0,3,1,1,10,0
"119030806",2009,1,0,1,0,1,15,0
"119030807",2019,1,0,1,1,0,25,0
"119030808",2009,1,0,1,1,1,16,0
"119030812",2019,0,0,0,0,0,9,0
"119030813",2009,1,0,1,0,1,9,0
"119030815",2019,2,0,3,1,2,30,0
"119030820",2009,2,1,7,0,4,19,0
"119030821",2019,0,0,0,1,0,7,0
"119030823",2009,1,0,3,2,0,17,0
"119030824",2019,2,0,3,1,1,44,0
"119030827",2009,6,1,6,3,3,26,0
"119030828",2019,1,0,1,0,0,11,0
"119030830",2009,1,0,2,0,0,16,0
"119030831",2019,1,0,1,0,1,9,0
"119030832",2009,0,0,0,0,1,8,1
"119030835",2019,0,0,1,0,0,17,0
"119030836",2009,0,0,1,0,0,10,0
"119030837",2019,3,0,4,2,1,16,0
"119030838",2009,3,1,2,1,2,36,0
"119030840",2019,2,0,1,0,2,21,0
"119030842",2009,1,0,4,0,0,12,0
"119030850",2019,1,0,1,1,0,6,0
"119030854",2009,4,0,4,1,0,21,0
"119030857",2019,1,1,1,0,0,14,0
"119030858",2009,5,0,2,1,1,19,0
"119030865",2019,7,4,10,2,5,58,0
"119030866",2009,2,1,1,2,1,19,0
"119030868",2019,3,0,6,2,3,24,0
"119030871",2009,2,0,4,1,1,21,0
"119030875",2019,1,0,7,1,1,23,0
"119030876",2009,5,0,4,1,4,43,0
"119030877",2019,4,6,1,2,2,27,0
"119030878",2009,3,2,4,1,4,65,0
"119030879",2019,0,0,2,2,0,14,0
"119030880",2009,2,1,6,4,4,40,0
"119030881",2019,0,0,0,0,1,18,0
"119030882",2009,1,1,1,1,0,14,0
"119030883",2019,4,0,3,3,2,44,0
"119030884",2009,0,0,1,0,0,2,0
"119030885",2019,2,1,2,1,2,15,0
"119030886",2009,2,0,6,2,2,29,0
"119030887",2019,5,1,5,2,4,43,1
"119030888",2009,7,0,4,4,1,38,0
"119030889",2019,0,0,0,1,1,25,0
"119030890",2009,5,0,5,0,1,48,1
"119030891",2019,1,1,0,0,0,21,0
"1190309",2019,85,33,88,30,35,495,1
"119030906",2019,11,2,2,1,2,35,0
"119030908",2009,11,6,9,2,2,35,0
"119030912",2019,0,0,1,0,0,9,0
"119030913",2009,2,2,2,2,1,27,0
"119030914",2019,16,4,5,3,2,32,0
"119030915",2009,2,0,2,0,2,14,0
"119030917",2019,2,3,1,1,1,30,0
"119030919",2009,5,1,4,2,2,15,1
"119030921",2019,6,3,5,2,1,27,1
"119030922",2009,2,0,0,0,0,9,0
"119030923",2019,3,1,3,3,2,24,0
"119030924",2009,2,1,4,1,3,54,0
"119030925",2019,1,3,1,0,1,52,0
"119030926",2009,3,0,3,1,1,19,0
"119030927",2019,7,1,5,2,2,32,0
"119030929",2009,1,3,2,1,1,21,0
"119030930",2019,7,1,8,3,3,35,0
"119030931",2009,6,3,12,0,4,42,0
"119030932",2019,6,2,5,2,1,20,0
"119030933",2009,7,3,6,0,2,34,0
"119030934",2019,20,4,16,4,6,59,1
"119030935",2009,9,7,2,2,4,48,0
"1190311",2019,64,43,41,4,16,316,1
"119031105",2009,2,0,1,0,0,35,0
"119031107",2019,3,0,4,0,1,31,0
"119031108",2009,11,16,9,0,2,83,0
"119031109",2019,7,4,2,0,4,34,0
"119031110",2009,3,2,3,1,1,32,0
"119031111",2019,5,2,0,0,0,25,0
"119031112",2009,4,2,3,0,1,52,0
"119031113",2019,6,7,6,1,5,108,0
"119031115",2009,4,1,1,1,1,31,0
"119031118",2019,5,1,3,1,1,38,0
"119031120",2009,1,2,3,0,0,35,1
"119031122",2019,3,0,2,0,1,25,0
"119031123",2009,0,20,2,1,1,69,0
"119031124",2019,8,2,0,0,1,24,0
"119031125",2009,1,1,2,1,1,43,1
"119031126",2019,4,3,1,0,1,31,0
"1190312",2019,123,7,155,52,35,474,2
"119031204",2019,3,1,7,1,2,18,0
"119031206",2009,4,0,7,2,2,12,0
"119031210",2019,0,0,0,0,0,16,0
"119031212",2009,13,1,10,5,3,25,0
"119031213",2019,1,0,3,1,1,8,0
"119031215",2009,1,1,6,2,1,57,0
"119031216",2019,5,1,5,2,2,13,0
"119031219",2009,5,2,9,1,1,26,0
"119031221",2019,1,1,4,1,2,21,0
"119031223",2009,6,0,6,1,1,25,0
"119031224",2019,2,0,1,0,0,9,0
"119031225",2009,2,0,2,2,1,8,0
"119031227",2019,0,0,1,2,0,36,0
"119031230",2009,1,0,0,0,0,11,1
"119031232",2019,1,0,1,0,0,3,0
"119031233",2009,11,0,9,1,1,34,0
"119031234",2019,0,0,0,1,0,3,0
"119031235",2009,0,0,0,4,0,8,1
"119031239",2019,0,0,3,0,1,20,0
"119031241",2009,6,0,10,1,4,34,0
"119031242",2019,0,0,0,0,0,3,0
"119031247",2009,1,0,1,0,0,17,0
"119031249",2019,6,1,6,2,1,32,0
"119031250",2009,3,1,6,1,2,19,0
"119031251",2019,5,0,4,2,3,59,0
"119031252",2009,2,0,3,0,0,35,0
"119031253",2019,5,0,6,3,1,17,0
"119031254",2009,6,0,15,3,4,33,0
"119031255",2019,6,0,7,4,2,64,0
"119031256",2009,10,1,11,4,3,30,0
"119031257",2019,3,0,2,1,0,17,0
"119031258",2009,9,0,9,4,2,23,0
"119031259",2019,19,0,13,3,5,66,0
"119031260",2009,7,1,9,3,4,20,0
"1190314",2019,6,0,12,3,1,86,0
"119031401",2009,1,0,2,0,1,30,0
"119031404",2019,1,0,0,1,0,9,0
"119031406",2009,3,0,5,0,1,21,0
"119031408",2019,0,0,1,0,0,16,0
"119031409",2009,1,0,4,2,1,44,0
"1191705",2019,8,107,13,3,29,403,0
"119170501",2009,4,11,5,2,1,131,0
"119170502",2019,0,25,0,0,7,97,0
"119170505",2009,2,12,3,0,5,114,0
"119170508",2019,0,20,2,0,1,109,0
"119170509",2009,2,29,4,1,1,60,0
"119170510",2019,0,18,0,0,15,60,0
"11A",2019,625,234,841,382,353,2508,11
"11A0104",2019,40,138,112,28,82,485,1
"11A010402",2009,3,13,13,2,2,71,0
"11A010407",2019,5,2,13,3,15,40,1
"11A010409",2009,1,7,7,1,2,44,0
"11A010411",2019,2,11,5,2,5,37,0
"11A010413",2009,10,5,10,3,10,56,0
"11A010414",2019,1,7,9,2,5,79,0
"11A010415",2009,1,17,24,0,17,44,0
"11A010416",2019,4,12,16,5,16,67,1
"11A010417",2009,2,16,3,5,3,51,0
"11A010418",2019,2,11,6,1,5,36,0
"11A010419",2009,0,12,2,2,2,56,0
"11A010420",2019,0,0,1,0,1,10,0
"11A010421",2009,8,19,14,2,12,98,0
"11A010422",2019,1,2,0,0,1,15,0
"11A010423",2009,1,16,4,1,2,60,0
"11A010424",2019,1,20,2,1,1,12,0
"11A0107",2019,6,0,9,5,2,1,0
"11A010702",2019,0,1,0,0,0,1,0
"11A010704",2009,0,0,1,0,0,0,0
"11A010705",2019,3,0,2,1,1,1,0
"11A010706",2009,3,0,6,4,1,1,0
"11A0109",2019,92,14,124,71,44,65,0
"11A010901",2009,3,0,3,0,1,2,0
"11A010902",2019,2,0,0,1,0,8,0
"11A010904",2009,1,0,3,3,3,1,0
"11A010907",2019,1,0,1,1,0,0,0
"11A010908",2009,1,0,1,1,0,3,0
"11A010913",2019,1,0,1,1,0,1,0
"11A010914",2009,1,1,1,5,2,12,0
"11A010916",2019,2,1,3,1,1,0,0
"11A010917",2009,5,2,4,2,2,1,0
"11A010918",2019,1,0,1,0,0,1,0
"11A010919",2009,1,0,1,1,1,0,0
"11A010921",2019,0,0,0,0,0,2,0
"11A010922",2009,3,1,11,9,3,29,0
"11A010924",2019,6,0,6,1,0,1,0
"11A010925",2009,0,0,1,1,0,0,0
"11A010926",2019,5,2,9,5,3,2,0
"11A010932",2009,4,2,5,4,1,11,0
"11A010933",2019,7,5,29,10,7,79,0
"11A010934",2009,11,1,14,10,6,33,0
"11A010935",2019,29,0,25,14,10,15,1
"11A010936",2009,9,1,7,5,4,9,0
"11A0113",2019,70,3,81,35,34,68,1
"11A011301",2009,1,0,6,2,3,17,0
"11A011302",2019,2,0,2,2,2,8,0
"11A011303",2009,7,0,7,2,3,16,0
"11A011304",2019,6,0,5,2,1,2,0
"11A011305",2009,1,0,2,0,3,2,0
"11A011310",2019,2,1,2,3,2,60,0
"11A011315",2009,8,0,10,2,1,1,0
"11A011318",2019,2,0,1,3,1,11,0
"11A011319",2009,14,1,16,4,4,11,0
"11A011320",2019,3,0,3,2,3,10,0
"11A011321",2009,16,2,19,12,7,28,2
"11A011322",2019,10,0,9,5,6,25,0
