Dicofre,Freguesia,Concelho,Distrito,TAA,AREA_EA_Ha,AREA_T_Ha,Des_Simpli
"101503",Almagreira,POMBAL,LEIRIA,ÁREA PRINCIPAL,4261.10,4261.10,Almagreira
"061513",União das freguesias de Degracias e Pombalinho,SOURE,COIMBRA,ÁREA PRINCIPAL,3915.42,3947.39,Degracias e Pombalinho
"050609",Orvalho,OLEIROS,CASTELO BRANCO,ÁREA PRINCIPAL,3331.13,3331.13,Orvalho
"101302",Pedrógão Grande,PEDRÓGÃO GRANDE,LEIRIA,ÁREA PRINCIPAL,8025.27,8025.27,Pedrógão Grande
"061402",Espinhal,PENELA,COIMBRA,ÁREA PRINCIPAL,2938.42,2938.42,Espinhal
"101506",Louriçal,POMBAL,LEIRIA,ÁREA PRINCIPAL,4766.18,4766.18,Louriçal
"101505",Carriço,POMBAL,LEIRIA,ÁREA PRINCIPAL,8305.15,8305.15,Carriço
"061510",Tapéus,SOURE,COIMBRA,ÁREA PRINCIPAL,1386.87,1386.87,Tapéus
"061407","União das freguesias de São Miguel, Santa Eufémia e Rabaçal",PENELA,COIMBRA,ÁREA SECUNDÁRIA,6684.31,6684.31,"São Miguel, Santa Eufémia e Rabaçal"
"050514",São Miguel de Acha,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,4126.08,4126.08,São Miguel de Acha
"050603",Cambas,OLEIROS,CASTELO BRANCO,ÁREA PRINCIPAL,4853.84,4853.84,Cambas
"050425",Soalheira,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1242.29,1242.29,Soalheira
"060508",Marinha das Ondas,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,2741.22,2741.22,Marinha das Ondas
"100803",Campelo,FIGUEIRÓ DOS VINHOS,LEIRIA,ÁREA PRINCIPAL,5164.05,5164.05,Campelo
"060905",Vila Nova,MIRANDA DO CORVO,COIMBRA,ÁREA PRINCIPAL,2689.54,2689.54,Vila Nova
"050212",Louriçal do Campo,CASTELO BRANCO,CASTELO BRANCO,ÁREA PRINCIPAL,2230.56,2230.56,Louriçal do Campo
"050511",Proença-a-Velha,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,5800.17,5800.17,Proença-a-Velha
"060410",Zambujal,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,1841.80,1841.80,Zambujal
"050202",Almaceda,CASTELO BRANCO,CASTELO BRANCO,ÁREA PRINCIPAL,7219.27,7219.27,Almaceda
"050435",União das freguesias de Póvoa de Atalaia e Atalaia do Campo,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2418.16,2418.16,Póvoa de Atalaia e Atalaia do Campo
"050222",São Vicente da Beira,CASTELO BRANCO,CASTELO BRANCO,ÁREA PRINCIPAL,10000.26,10000.26,São Vicente da Beira
"061403",Podentes,PENELA,COIMBRA,ÁREA PRINCIPAL,1727.83,1727.83,Podentes
"060407",Furadouro,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,1441.22,1441.22,Furadouro
"061512",Vinha da Rainha,SOURE,COIMBRA,ÁREA PRINCIPAL,2038.29,2038.29,Vinha da Rainha
"050433",União das freguesias de Janeiro de Cima e Bogas de Baixo,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,4636.09,4636.09,Janeiro de Cima e Bogas de Baixo
"100703",União das freguesias de Castanheira de Pêra e Coentral,CASTANHEIRA DE PÊRA,LEIRIA,ÁREA PRINCIPAL,6677.45,6677.45,Castanheira de Pêra e Coentral
"050502",Aldeia de Santa Margarida,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,1362.18,1362.18,Aldeia de Santa Margarida
"060601",Alvares,GÓIS,COIMBRA,ÁREA PRINCIPAL,10057.33,10057.33,Alvares
"050520",União das freguesias de Monsanto e Idanha-a-Velha,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,15273.05,15273.05,Monsanto e Idanha-a-Velha
"050506",Medelim,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,3047.42,3047.42,Medelim
"050410",Bogas de Cima,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,3124.29,3124.29,Bogas de Cima
"050420",Orca,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,5498.32,5498.32,Orca
"050413",Castelo Novo,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,4051.09,4051.09,Castelo Novo
"060523",Paião,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,3118.71,3118.71,Paião
"050510",Penha Garcia,IDANHA-A-NOVA,CASTELO BRANCO,ÁREA PRINCIPAL,12841.79,12841.79,Penha Garcia
"050711",Salvador,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,1048.68,1048.68,Salvador
"060901",Lamas,MIRANDA DO CORVO,COIMBRA,ÁREA PRINCIPAL,1566.04,1566.04,Lamas
"061509",Soure,SOURE,COIMBRA,ÁREA PRINCIPAL,9232.46,9232.46,Soure
"050406",Alpedrinha,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1618.69,1618.69,Alpedrinha
"061207",Pessegueiro,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,3199.68,3199.68,Pessegueiro
"050714",União das freguesias de Pedrógão de São Pedro e Bemposta,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,3170.91,3170.91,Pedrógão de São Pedro e Bemposta
"061508",Samuel,SOURE,COIMBRA,ÁREA PRINCIPAL,3137.29,3137.29,Samuel
"061206",Pampilhosa da Serra,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,10017.51,10017.51,Pampilhosa da Serra
"061204",Janeiro de Baixo,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,4069.51,4069.51,Janeiro de Baixo
"061514",União das freguesias de Gesteira e Brunhós,SOURE,COIMBRA,ÁREA PRINCIPAL,1675.51,1675.51,Gesteira e Brunhós
"050403",Alcongosta,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,731.05,731.05,Alcongosta
"060502",Alqueidão,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,1966.48,1966.48,Alqueidão
"060411",União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,2765.36,2765.36,Condeixa-a-Velha e Condeixa-a-Nova
"060413",União das freguesias de Vila Seca e Bem da Fé,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,1627.14,1627.14,Vila Seca e Bem da Fé
"050704",Aranhas,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,547.67,547.67,Aranhas
"050426",Souto da Casa,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2936.94,2936.94,Souto da Casa
"060406",Ega,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,3255.06,3255.06,Ega
"050408",Barroca,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2309.87,2309.87,Barroca
"050713","União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires",PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,3270.98,3270.98,"Aldeia do Bispo, Águas e Aldeia de João Pires"
"061201",Cabril,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,3519.86,3519.86,Cabril
"061202",Dornelas do Zêzere,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,1643.64,1643.64,Dornelas do Zêzere
"060706",Gândaras,LOUSÃ,COIMBRA,ÁREA PRINCIPAL,1004.05,1004.05,Gândaras
"060522",Lavos,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,4202.36,4202.36,Lavos
"061511",Vila Nova de Anços,SOURE,COIMBRA,ÁREA PRINCIPAL,2057.63,2057.63,Vila Nova de Anços
"060412",União das freguesias de Sebal e Belide,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,1298.61,1298.61,Sebal e Belide
"060514",São Pedro,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,700.52,700.52,São Pedro
"061015","União das freguesias de Abrunheira, Verride e Vila Nova da Barca",MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,2950.02,2950.02,"Abrunheira, Verride e Vila Nova da Barca"
"050401",Alcaide,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1671.51,1671.51,Alcaide
"050419",Lavacolhos,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1986.53,1986.53,Lavacolhos
"050412",Castelejo,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2951.82,2951.82,Castelejo
"060708",União das freguesias de Lousã e Vilarinho,LOUSÃ,COIMBRA,ÁREA PRINCIPAL,7240.23,7240.23,Lousã e Vilarinho
"061504",Figueiró do Campo,SOURE,COIMBRA,ÁREA SECUNDÁRIA,7.45,1127.00,Figueiró do Campo
"060312",Cernache,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1916.52,1916.52,Cernache
"060902",Miranda do Corvo,MIRANDA DO CORVO,COIMBRA,ÁREA PRINCIPAL,4651.96,4651.96,Miranda do Corvo
"060301",Almalaguês,COIMBRA,COIMBRA,ÁREA PRINCIPAL,2316.39,2316.39,Almalaguês
"050302",Aldeia de São Francisco de Assis,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1607.84,1607.84,Aldeia de São Francisco de Assis
"060513",Vila Verde,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,1729.24,1729.24,Vila Verde
"050424",Silvares,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2024.53,2024.53,Silvares
"061504",Figueiró do Campo,SOURE,COIMBRA,ÁREA PRINCIPAL,1119.55,1127.00,Figueiró do Campo
"050436",União das freguesias de Vale de Prazeres e Mata da Rainha,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,7268.90,7268.90,Vale de Prazeres e Mata da Rainha
"061014",Ereira,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,724.63,724.63,Ereira
"061501",Alfarelos,SOURE,COIMBRA,ÁREA PRINCIPAL,1398.44,1398.44,Alfarelos
"061506",Granja do Ulmeiro,SOURE,COIMBRA,ÁREA PRINCIPAL,505.19,505.19,Granja do Ulmeiro
"060401",Anobra,CONDEIXA-A-NOVA,COIMBRA,ÁREA PRINCIPAL,1638.29,1638.29,Anobra
"061209",Unhais-o-Velho,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,3957.44,3957.44,Unhais-o-Velho
"050427",Telhado,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1764.15,1764.15,Telhado
"060707",União das freguesias de Foz de Arouce e Casal de Ermio,LOUSÃ,COIMBRA,ÁREA PRINCIPAL,1983.53,1983.53,Foz de Arouce e Casal de Ermio
"060333",União das freguesias de Assafarge e Antanhol,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1951.13,1951.13,Assafarge e Antanhol
"050431",Enxames,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2248.39,2248.39,Enxames
"060606",União das freguesias de Cadafaz e Colmeal,GÓIS,COIMBRA,ÁREA PRINCIPAL,7015.63,7015.63,Cadafaz e Colmeal
"050416",Fatela,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1126.57,1126.57,Fatela
"060512",Tavarede,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,1071.36,1071.36,Tavarede
"061009",Santo Varão,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,1184.67,1184.67,Santo Varão
"060906",União das freguesias de Semide e Rio Vide,MIRANDA DO CORVO,COIMBRA,ÁREA PRINCIPAL,3730.25,3730.25,Semide e Rio Vide
"050434","União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,5783.14,5783.14,"Fundão, Valverde, Donas, A. Joanes, A. Nova do Cabo"
"060520",Buarcos e São Julião,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,1553.04,1553.04,Buarcos e São Julião
"061008",Pereira,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,1233.98,1233.98,Pereira
"060105",Celavisa,ARGANIL,COIMBRA,ÁREA PRINCIPAL,1527.19,1527.19,Celavisa
"060604",Góis,GÓIS,COIMBRA,ÁREA PRINCIPAL,7287.10,7287.10,Góis
"060507",Maiorca,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,2513.55,2513.55,Maiorca
"060704",Serpins,LOUSÃ,COIMBRA,ÁREA PRINCIPAL,3612.20,3612.20,Serpins
"060119",União das freguesias de Cepos e Teixeira,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3271.10,3271.10,Cepos e Teixeira
"060311",Ceira,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1242.49,1242.49,Ceira
"050318",São Jorge da Beira,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2305.08,2305.08,São Jorge da Beira
"061211",Fajão-Vidual,PAMPILHOSA DA SERRA,COIMBRA,ÁREA PRINCIPAL,7959.10,7959.10,Fajão-Vidual
"060340","União das freguesias de Taveiro, Ameal e Arzila",COIMBRA,COIMBRA,ÁREA SECUNDÁRIA,34.97,2433.96,"Taveiro, Ameal e Arzila"
"060605",Vila Nova do Ceira,GÓIS,COIMBRA,ÁREA PRINCIPAL,1970.12,1970.12,Vila Nova do Ceira
"050332",União das freguesias de Barco e Coutada,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2402.55,2402.55,Barco e Coutada
"060340","União das freguesias de Taveiro, Ameal e Arzila",COIMBRA,COIMBRA,ÁREA PRINCIPAL,2398.99,2433.96,"Taveiro, Ameal e Arzila"
"050402",Alcaria,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,2148.14,2148.14,Alcaria
"060336",União das freguesias de Santa Clara e Castelo Viegas,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1762.77,1762.77,Santa Clara e Castelo Viegas
"050309",Dominguizo,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,494.90,494.90,Dominguizo
"050421",Pêro Viseu,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,1920.08,1920.08,Pêro Viseu
"050334",União das freguesias de Casegas e Ourondo,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,4824.66,4824.66,Casegas e Ourondo
"060519",Alhadas,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,3184.44,3184.44,Alhadas
"061016",União das freguesias de Montemor-o-Velho e Gatões,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,3105.69,3105.69,Montemor-o-Velho e Gatões
"050336",União das freguesias de Peso e Vales do Rio,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1588.97,1588.97,Peso e Vales do Rio
"060318",Santo António dos Olivais,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1927.33,1927.33,Santo António dos Olivais
"050322",Sobral de São Miguel,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2393.52,2393.52,Sobral de São Miguel
"060329",Torres do Mondego,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1666.29,1666.29,Torres do Mondego
"060109",Folques,ARGANIL,COIMBRA,ÁREA PRINCIPAL,1835.63,1835.63,Folques
"060338",União das freguesias de São Martinho do Bispo e Ribeira de Frades,COIMBRA,COIMBRA,ÁREA PRINCIPAL,2467.74,2467.74,São Martinho do Bispo e Ribeira de Frades
"061003",Carapinheira,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,1590.03,1590.03,Carapinheira
"061006",Meãs do Campo,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,974.38,974.38,Meãs do Campo
"050314",Paul,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2399.21,2399.21,Paul
"050411",Capinha,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,3963.58,3963.58,Capinha
"060104",Benfeita,ARGANIL,COIMBRA,ÁREA PRINCIPAL,2176.95,2176.95,Benfeita
"060334","União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",COIMBRA,COIMBRA,ÁREA PRINCIPAL,833.48,833.48,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu"
"060102",Arganil,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3411.01,3411.01,Arganil
"060324",São Silvestre,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1027.34,1027.34,São Silvestre
"061704",São Miguel de Poiares,VILA NOVA DE POIARES,COIMBRA,ÁREA PRINCIPAL,2053.92,2053.92,São Miguel de Poiares
"061701",Arrifana,VILA NOVA DE POIARES,COIMBRA,ÁREA PRINCIPAL,2384.27,2384.27,Arrifana
"061703",Poiares (Santo André),VILA NOVA DE POIARES,COIMBRA,ÁREA PRINCIPAL,2880.69,2880.69,Poiares (Santo André)
"061702",Lavegadas,VILA NOVA DE POIARES,COIMBRA,ÁREA PRINCIPAL,1126.42,1126.42,Lavegadas
"060120",União das freguesias de Cerdeira e Moura da Serra,ARGANIL,COIMBRA,ÁREA PRINCIPAL,1292.07,1842.38,Cerdeira e Moura da Serra
"060320",São João do Campo,COIMBRA,COIMBRA,ÁREA PRINCIPAL,791.95,791.95,São João do Campo
"050324",Tortosendo,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1775.06,1775.06,Tortosendo
"060113",Pombeiro da Beira,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3264.90,3264.90,Pombeiro da Beira
"060518",Moinhos da Gândara,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,1074.43,1074.43,Moinhos da Gândara
"061010",Seixo de Gatões,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,1089.89,1089.89,Seixo de Gatões
"060116",Secarias,ARGANIL,COIMBRA,ÁREA PRINCIPAL,694.07,694.07,Secarias
"060524",Quiaios,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,5230.65,5230.65,Quiaios
"060120",União das freguesias de Cerdeira e Moura da Serra,ARGANIL,COIMBRA,ÁREA PRINCIPAL,550.31,1842.38,Cerdeira e Moura da Serra
"060111",Piódão,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3657.02,3657.02,Piódão
"050706",Benquerença,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,2860.15,2860.15,Benquerença
"050311",Ferro,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,3075.91,3075.91,Ferro
"050432",Três Povos,FUNDÃO,CASTELO BRANCO,ÁREA PRINCIPAL,6595.68,6595.68,Três Povos
"050310",Erada,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,4339.52,4339.52,Erada
"060115",Sarzedo,ARGANIL,COIMBRA,ÁREA PRINCIPAL,1155.55,1155.55,Sarzedo
"060335",União das freguesias de Eiras e São Paulo de Frades,COIMBRA,COIMBRA,ÁREA PRINCIPAL,2477.71,2477.71,Eiras e São Paulo de Frades
"050708",Meimoa,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,2879.54,2879.54,Meimoa
"061304",Lorvão,PENACOVA,COIMBRA,ÁREA PRINCIPAL,2695.14,2695.14,Lorvão
"061011",Tentúgal,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,3429.18,3429.18,Tentúgal
"060309",Brasfemes,COIMBRA,COIMBRA,ÁREA PRINCIPAL,917.79,917.79,Brasfemes
"060341",União das freguesias de Trouxemil e Torre de Vilela,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1055.78,1055.78,Trouxemil e Torre de Vilela
"060112",Pomares,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3151.71,3151.71,Pomares
"091221",Teixeira,SEIA,GUARDA,ÁREA PRINCIPAL,1592.11,1592.11,Teixeira
"050305",Boidobra,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1626.00,1626.00,Boidobra
"050712",Vale da Senhora da Póvoa,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,1931.23,1931.23,Vale da Senhora da Póvoa
"061005",Liceia,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,1269.04,1269.04,Liceia
"060201",Ançã,CANTANHEDE,COIMBRA,ÁREA PRINCIPAL,1809.58,1809.58,Ançã
"060332",União das freguesias de Antuzede e Vil de Matos,COIMBRA,COIMBRA,ÁREA PRINCIPAL,1762.39,1762.39,Antuzede e Vil de Matos
"060337",União das freguesias de São Martinho de Árvore e Lamarosa,COIMBRA,COIMBRA,ÁREA PRINCIPAL,2088.17,2088.17,São Martinho de Árvore e Lamarosa
"060521",Ferreira-a-Nova,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,2783.09,2783.09,Ferreira-a-Nova
"050710",Penamacor,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,37349.86,37349.86,Penamacor
"061312",União das freguesias de Friúmes e Paradela,PENACOVA,COIMBRA,ÁREA PRINCIPAL,2217.53,2217.53,Friúmes e Paradela
"060114",São Martinho da Cortiça,ARGANIL,COIMBRA,ÁREA PRINCIPAL,3154.22,3154.22,São Martinho da Cortiça
"060122",União das freguesias de Vila Cova de Alva e Anseriz,ARGANIL,COIMBRA,ÁREA PRINCIPAL,1712.58,1712.58,Vila Cova de Alva e Anseriz
"060121",União das freguesias de Côja e Barril de Alva,ARGANIL,COIMBRA,ÁREA PRINCIPAL,2429.63,2429.63,Côja e Barril de Alva
"050315",Peraboa,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2720.12,2720.12,Peraboa
"061101",Aldeia das Dez,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1869.49,1869.49,Aldeia das Dez
"050335",União das freguesias de Covilhã e Canhoso,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2594.95,2594.95,Covilhã e Canhoso
"061603",Carapinha,TÁBUA,COIMBRA,ÁREA PRINCIPAL,941.75,941.75,Carapinha
"061609",Mouronho,TÁBUA,COIMBRA,ÁREA PRINCIPAL,2402.38,2402.38,Mouronho
"061103",Avô,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,717.20,717.20,Avô
"061002",Arazede,MONTEMOR-O-VELHO,COIMBRA,ÁREA PRINCIPAL,5344.70,5344.70,Arazede
"061619",União das freguesias de Pinheiro de Coja e Meda de Mouros,TÁBUA,COIMBRA,ÁREA PRINCIPAL,1983.50,1983.50,Pinheiro de Coja e Meda de Mouros
"061102",Alvoco das Várzeas,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1162.30,1162.30,Alvoco das Várzeas
"050308",Cortes do Meio,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,4740.23,4740.23,Cortes do Meio
"061302",Figueira de Lorvão,PENACOVA,COIMBRA,ÁREA PRINCIPAL,2667.80,2667.80,Figueira de Lorvão
"091114",Fóios,SABUGAL,GUARDA,ÁREA PRINCIPAL,2830.97,2830.97,Fóios
"061307",Penacova,PENACOVA,COIMBRA,ÁREA PRINCIPAL,3241.68,3241.68,Penacova
"061126",União das freguesias de Santa Ovaia e Vila Pouca da Beira,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,743.05,743.05,Santa Ovaia e Vila Pouca da Beira
"091201",Alvoco da Serra,SEIA,GUARDA,ÁREA PRINCIPAL,3756.82,3756.82,Alvoco da Serra
"050325",Unhais da Serra,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,2993.08,2993.08,Unhais da Serra
"091146",União das freguesias de Santo Estêvão e Moita,SABUGAL,GUARDA,ÁREA PRINCIPAL,2900.17,2900.17,Santo Estêvão e Moita
"091118",Malcata,SABUGAL,GUARDA,ÁREA PRINCIPAL,2125.00,2125.00,Malcata
"011102",Barcouço,MEALHADA,AVEIRO,ÁREA PRINCIPAL,2130.89,2130.89,Barcouço
"060515",Bom Sucesso,FIGUEIRA DA FOZ,COIMBRA,ÁREA PRINCIPAL,6036.17,6036.17,Bom Sucesso
"050707",Meimão,PENAMACOR,CASTELO BRANCO,ÁREA PRINCIPAL,3311.68,3311.68,Meimão
"061109",Lourosa,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1393.53,1393.53,Lourosa
"091112",Casteleiro,SABUGAL,GUARDA,ÁREA PRINCIPAL,4450.22,4450.22,Casteleiro
"050102",Caria,BELMONTE,CASTELO BRANCO,ÁREA PRINCIPAL,3902.81,3902.81,Caria
"050333",União das freguesias de Cantar-Galo e Vila do Carvalho,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1580.06,1580.06,Cantar-Galo e Vila do Carvalho
"060222",União das freguesias de Portunhos e Outil,CANTANHEDE,COIMBRA,ÁREA PRINCIPAL,3072.15,3072.15,Portunhos e Outil
"091136",Vale de Espinho,SABUGAL,GUARDA,ÁREA PRINCIPAL,3160.82,3160.82,Vale de Espinho
"091236",União das freguesias de Vide e Cabeça,SEIA,GUARDA,ÁREA PRINCIPAL,5647.46,5647.46,Vide e Cabeça
"061313",União das freguesias de Oliveira do Mondego e Travanca do Mondego,PENACOVA,COIMBRA,ÁREA PRINCIPAL,2258.02,2258.02,Oliveira do Mondego e Travanca do Mondego
"061618",União das freguesias de Espariz e Sinde,TÁBUA,COIMBRA,ÁREA PRINCIPAL,2352.45,2352.45,Espariz e Sinde
"061314",União das freguesias de São Pedro de Alva e São Paio de Mondego,PENACOVA,COIMBRA,ÁREA PRINCIPAL,3793.87,3793.87,São Pedro de Alva e São Paio de Mondego
"091102",Aldeia do Bispo,SABUGAL,GUARDA,ÁREA PRINCIPAL,1313.70,1313.70,Aldeia do Bispo
"061115",São Gião,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1454.92,1454.92,São Gião
"061612",São João da Boa Vista,TÁBUA,COIMBRA,ÁREA PRINCIPAL,985.34,985.34,São João da Boa Vista
"060339",União das freguesias de Souselas e Botão,COIMBRA,COIMBRA,ÁREA PRINCIPAL,3300.70,3300.70,Souselas e Botão
"061125",União das freguesias de Penalva de Alva e São Sebastião da Feira,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1449.59,1449.59,Penalva de Alva e São Sebastião da Feira
"061111",Nogueira do Cravo,OLIVEIRA DO HOSPITAL,COIMBRA,ÁREA PRINCIPAL,1498.36,1498.36,Nogueira do Cravo
"060205",Cordinhã,CANTANHEDE,COIMBRA,ÁREA PRINCIPAL,991.69,991.69,Cordinhã
"011106",Pampilhosa,MEALHADA,AVEIRO,ÁREA PRINCIPAL,1360.34,1360.34,Pampilhosa
"091207",Loriga,SEIA,GUARDA,ÁREA PRINCIPAL,3625.03,3625.03,Loriga
"060203",Cadima,CANTANHEDE,COIMBRA,ÁREA PRINCIPAL,2699.13,2699.13,Cadima
"091219",Sazes da Beira,SEIA,GUARDA,ÁREA PRINCIPAL,779.21,779.21,Sazes da Beira
"061310",Sazes do Lorvão,PENACOVA,COIMBRA,ÁREA PRINCIPAL,1785.62,1785.62,Sazes do Lorvão
"050312",Orjais,COVILHÃ,CASTELO BRANCO,ÁREA PRINCIPAL,1889.78,1889.78,Orjais
"180802",Cercosa,MORTÁGUA,VISEU,ÁREA PRINCIPAL,871.52,871.52,Cercosa
"060218",Sanguinheira,CANTANHEDE,COIMBRA,ÁREA PRINCIPAL,2660.47,2660.47,Sanguinheira
