"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops"
"11A011318",1989,8,0,11,2,1,42,0
"11A011319",1989,23,0,21,4,1,97,2
"11A011320",1989,20,0,22,4,2,121,0
"11A011321",1989,9,0,12,3,1,203,1
"11A011322",1989,10,36,14,2,1,416,0
"11A0116",1989,3,0,6,0,0,32,0
"11A011601",1989,3,0,6,0,0,32,0
"11A0119",1989,14,0,31,2,1,1987,0
"11A011901",1989,2,4,5,1,1,434,0
"11A011902",1989,11,0,20,4,6,375,0
"11A011903",1989,0,0,0,0,0,262,0
"11A011905",1989,1,0,1,0,0,164,0
"11A011906",1989,6,0,12,2,3,293,0
"11A011907",1989,8,1,14,3,1,279,0
"11A011910",1989,10,0,16,3,1,180,0
"11A1304",1989,97,9,158,28,16,1188,1
"11A130405",1989,2,2,2,1,1,58,0
"11A130408",1989,6,0,15,6,0,89,0
"11A130412",1989,3,0,7,2,0,40,0
"11A130413",1989,18,1,23,3,3,177,1
"11A130414",1989,22,4,33,5,8,272,0
"11A130415",1989,21,0,55,13,5,282,0
"11A130416",1989,25,2,23,7,13,270,0
"11A1306",1989,51,0,101,19,5,611,1
"11A130601",1989,5,0,11,3,1,78,1
"11A130603",1989,7,0,11,4,1,81,0
"11A130608",1989,4,0,7,0,0,20,0
"11A130609",1989,6,0,7,2,0,35,0
"11A130613",1989,7,0,14,2,1,46,0
"11A130616",1989,1,0,4,0,0,16,0
"11A130617",1989,1,0,3,1,0,14,0
"11A130618",1989,19,0,28,12,2,180,1
"11A130619",1989,9,1,19,7,1,80,0
"11A130620",1989,3,0,7,0,1,61,0
"11A1308",1989,11,0,33,3,1,275,1
"11A130811",1989,8,0,20,2,1,96,0
"11A130812",1989,1,0,2,0,1,20,0
"11A130813",1989,6,0,11,3,0,118,1
"11A130814",1989,2,0,6,4,0,41,1
"11A1310",1989,41,4,101,14,7,2169,5
"11A131001",1989,10,4,7,0,1,93,1
"11A131002",1989,3,0,4,0,0,29,0
"11A131003",1989,3,0,9,3,0,110,0
"11A131004",1989,4,0,5,0,0,120,0
"11A131008",1989,7,0,11,0,2,98,0
"11A131009",1989,1,0,4,2,0,39,0
"11A131010",1989,0,0,0,0,0,98,0
"11A131011",1989,3,2,4,0,1,179,1
"11A131013",1989,0,0,1,0,1,98,0
"11A131014",1989,3,1,4,0,0,43,0
"11A131017",1989,4,0,2,0,0,32,1
"11A131018",1989,3,0,5,4,2,132,0
"11A131019",1989,7,1,9,3,2,114,1
"11A131020",1989,5,1,10,1,1,112,1
"11A131021",1989,1,1,12,0,0,129,0
"11A131022",1989,2,0,6,2,1,87,0
"11A131024",1989,0,0,1,0,0,118,0
"11A131025",1989,11,1,28,10,6,538,3
"11A1312",1989,0,0,0,0,0,0,0
"11A131202",1989,0,0,0,0,0,0,0
"11A131203",1989,0,0,0,0,0,0,0
"11A131210",1989,0,0,0,0,0,0,0
"11A131211",1989,0,0,0,0,0,0,0
"11A131216",1989,0,0,0,0,0,0,0
"11A131217",1989,0,0,0,0,0,0,0
"11A131218",1989,0,0,0,0,0,0,0
"11A1313",1989,12,0,42,5,1,812,4
"11A131305",1989,1,0,3,0,0,121,0
"11A131307",1989,1,0,2,3,1,185,1
"11A131308",1989,11,0,25,7,4,44,0
"11A131311",1989,42,1,67,18,3,150,0
"11A131313",1989,5,0,11,0,0,95,3
"11A131314",1989,1,0,3,1,0,153,0
"11A131315",1989,7,0,16,1,0,64,0
"11A1314",1989,171,3,303,11,24,1225,1
"11A131401",1989,5,0,11,1,1,61,0
"11A131402",1989,3,0,4,1,2,83,0
"11A131405",1989,6,0,9,2,2,41,0
"11A131413",1989,13,0,23,1,2,146,0
"11A131416",1989,2,0,6,2,1,22,0
"11A131418",1989,21,0,21,0,0,63,0
"11A131419",1989,43,2,58,3,14,86,0
"11A131430",1989,3,0,8,0,4,55,0
"11A131432",1989,2,0,3,0,1,31,0
"11A131433",1989,16,1,29,0,6,98,0
"11A131434",1989,17,1,35,3,2,123,0
"11A131435",1989,28,0,26,4,4,142,1
"11A131436",1989,21,0,19,3,2,88,0
"11A131437",1989,22,1,64,13,4,186,0
"11A1315",1989,17,0,54,15,0,508,0
"11A131501",1989,2,0,6,7,0,101,0
"11A131503",1989,4,0,10,5,1,48,0
"11A131505",1989,10,0,20,3,0,120,0
"11A131506",1989,2,1,18,3,0,239,0
"11A1316",1989,96,0,162,30,8,1006,0
"11A131602",1989,5,0,10,2,2,30,0
"11A131603",1989,1,0,3,0,0,26,0
"11A131604",1989,0,0,0,0,0,9,0
"11A131607",1989,3,0,4,3,1,22,0
"11A131610",1989,6,0,5,0,1,44,0
"11A131611",1989,10,0,15,3,0,50,0
"11A131612",1989,3,0,4,1,0,43,0
"11A131613",1989,4,0,9,1,0,45,0
"11A131614",1989,5,0,8,4,1,32,0
"11A131616",1989,6,0,8,0,0,44,0
"11A131617",1989,4,0,4,0,1,40,0
"11A131627",1989,6,0,9,4,1,29,0
"11A131628",1989,0,0,1,0,0,22,0
"11A131630",1989,7,0,17,6,1,35,0
"11A131631",1989,3,0,9,1,0,145,0
"11A131632",1989,8,0,16,2,0,79,0
"11A131633",1989,9,0,13,2,1,53,1
"11A131634",1989,5,0,8,1,0,51,0
"11A131635",1989,6,0,7,1,2,113,0
"11A131636",1989,3,0,7,0,1,49,0
"11A131637",1989,11,0,12,4,0,45,0
"11A1317",1989,200,0,299,90,17,1100,8
"11A131701",1989,2,0,3,5,0,17,0
"11A131702",1989,5,0,11,4,1,59,0
"11A131703",1989,4,0,9,5,0,20,0
"11A131704",1989,3,0,7,2,0,25,0
"11A131709",1989,4,0,11,3,0,33,1
"11A131712",1989,13,0,13,2,2,44,0
"11A131717",1989,4,0,9,2,0,20,1
"11A131723",1989,13,0,22,8,1,69,1
"11A131725",1989,31,1,39,8,4,74,0
"11A131726",1989,14,0,13,10,0,49,0
"11A131727",1989,12,0,27,8,0,73,4
"11A131728",1989,41,0,54,17,2,279,0
"11A131729",1989,31,0,42,5,9,260,0
"11A131730",1989,3,0,6,1,0,22,0
"11A131731",1989,22,0,33,11,1,56,1
"11A1318",1989,24,1,82,6,1,540,0
"11A131806",1989,3,0,12,3,0,67,0
"11A131808",1989,5,1,7,1,2,25,0
"11A131809",1989,5,0,20,0,1,91,0
"11A131810",1989,14,1,27,7,2,263,0
"11A131811",1989,9,0,16,2,1,94,0
"11B",1989,84,4145,1171,5,4142,12448,31
"11B1702",1989,0,21,16,0,104,518,0
"11B170203",1989,0,0,2,0,38,11,0
"11B170208",1989,0,43,0,0,6,2,0
"11B170210",1989,0,0,0,0,33,0,0
"11B170213",1989,0,21,4,0,9,108,0
"11B170215",1989,0,0,3,0,34,107,0
"11B170217",1989,0,0,0,0,15,0,0
"11B170218",1989,0,1,6,0,39,161,0
"11B170219",1989,0,0,6,0,4,114,0
"11B170220",1989,0,2,0,0,15,46,0
"11B170221",1989,0,1,0,0,44,4,0
"11B1703",1989,0,565,326,0,667,5310,12
"11B170301",1989,0,2,31,0,115,247,1
"11B170302",1989,0,10,6,0,2,106,0
"11B170305",1989,0,21,18,0,6,113,0
"11B170309",1989,0,1,7,0,39,114,0
"11B170310",1989,0,6,9,0,5,96,0
"11B170312",1989,0,37,25,0,64,249,0
"11B170313",1989,0,77,8,0,3,153,0
"11B170314",1989,0,0,12,0,1,171,0
"11B170316",1989,0,0,3,0,1,97,0
"11B170317",1989,0,54,5,0,74,94,1
"11B170318",1989,0,16,6,0,48,55,0
"11B170320",1989,0,8,10,0,1,111,1
"11B170321",1989,0,3,14,0,2,134,0
"11B170322",1989,0,1,5,0,4,83,0
"11B170324",1989,0,5,7,0,7,163,0
"11B170327",1989,0,9,23,0,35,143,0
"11B170329",1989,0,65,4,0,102,105,1
"11B170330",1989,0,3,5,0,5,107,0
"11B170331",1989,0,8,9,0,1,130,3
"11B170333",1989,0,82,19,0,16,287,1
"11B170334",1989,0,2,10,0,82,98,0
"11B170340",1989,0,0,7,0,32,98,0
"11B170341",1989,1,10,23,0,10,125,0
"11B170343",1989,0,3,19,0,6,159,0
"11B170344",1989,0,25,9,0,0,44,1
"11B170345",1989,0,4,14,0,8,239,0
"11B170347",1989,0,30,4,0,12,63,0
"11B170348",1989,0,2,5,0,8,120,0
"11B170349",1989,0,7,8,0,7,117,0
"11B170350",1989,0,8,10,0,4,63,0
"11B170353",1989,0,3,7,0,63,115,1
"11B170354",1989,0,45,22,0,17,186,0
"11B170355",1989,0,43,23,1,90,241,0
"11B170356",1989,0,1,41,0,92,133,0
"11B170357",1989,0,91,11,0,89,193,7
"11B170358",1989,0,17,26,0,13,61,0
"11B170359",1989,0,2,8,0,7,162,0
"11B170360",1989,0,2,11,0,55,73,0
"11B170361",1989,0,153,49,0,37,276,3
"11B1706",1989,1,5,5,0,8,262,0
"11B170601",1989,1,2,1,0,0,1,0
"11B170603",1989,0,0,0,0,14,4,0
"11B170604",1989,0,0,2,0,9,0,0
"11B170607",1989,0,0,0,0,3,0,0
"11B170609",1989,0,7,3,0,2,1,0
"11B170612",1989,0,0,2,0,60,1,0
"11B170616",1989,0,0,0,0,2,1,0
"11B170618",1989,0,0,0,0,2,0,0
"11B170619",1989,0,1,0,0,3,0,0
"11B170623",1989,0,0,0,0,0,0,0
"11B170625",1989,0,0,0,0,4,0,0
"11B170626",1989,0,0,1,0,30,0,0
"11B170627",1989,0,0,2,0,35,63,0
"11B170629",1989,0,0,0,0,18,2,0
"11B170631",1989,0,0,1,0,54,10,0
"11B170632",1989,0,0,0,0,0,0,0
"11B170635",1989,0,1,3,0,9,0,0
"11B170636",1989,0,0,1,0,1,0,0
"11B170637",1989,0,0,0,0,4,0,0
"11B170638",1989,0,0,1,0,1,4,1
"11B170639",1989,0,0,6,0,21,0,0
"11B170640",1989,0,0,0,0,0,0,0
"11B170641",1989,0,0,1,0,19,1,0
"11B170642",1989,0,0,0,0,5,0,0
"11B170643",1989,0,0,14,0,140,177,0
"11B1709",1989,82,600,28,1,22,1259,0
"11B170901",1989,0,0,0,0,0,1,0
"11B170902",1989,0,8,0,0,3,163,0
"11B170906",1989,15,70,5,0,17,147,0
"11B170908",1989,5,221,14,0,3,397,0
"11B170909",1989,62,301,9,1,4,552,0
"11B1712",1989,1,2820,723,3,2719,4276,15
"11B171201",1989,3,170,67,0,128,152,1
"11B171203",1989,0,211,92,1,209,206,0
"11B171205",1989,0,124,29,0,130,234,1
"11B171206",1989,0,113,28,0,83,117,0
"11B171209",1989,0,106,26,1,147,274,6
"11B171211",1989,0,112,36,0,41,110,0
"11B171212",1989,0,12,23,0,209,158,0
"11B171215",1989,0,1,6,0,136,12,3
"11B171216",1989,0,143,92,0,75,135,0
"11B171217",1989,0,170,87,1,94,149,4
"11B171219",1989,1,161,34,0,123,164,1
"11B171220",1989,0,177,51,0,55,190,0
"11B171221",1989,0,144,30,0,253,246,0
"11B171222",1989,0,22,19,0,232,66,0
"11B171223",1989,0,137,20,0,113,128,1
"11B171224",1989,0,6,9,0,75,28,0
"11B171227",1989,0,109,39,0,107,118,0
"11B171229",1989,0,149,37,0,106,153,0
"11B171230",1989,0,94,16,0,48,108,1
"11B171231",1989,0,143,28,0,112,260,0
"11B171232",1989,0,209,126,1,389,413,3
"11B171233",1989,0,10,46,0,147,208,0
"11B171234",1989,0,142,26,0,32,151,1
"11B171235",1989,0,3,18,0,105,155,0
"11B171236",1989,1,386,68,0,133,353,0
"11B1713",1989,0,134,73,1,622,823,4
"11B171302",1989,0,0,0,0,87,28,0
"11B171303",1989,0,12,12,0,59,80,1
"11B171304",1989,0,5,5,0,18,92,0
"11B171305",1989,0,57,3,0,22,140,0
"11B171310",1989,0,0,4,1,34,10,1
"11B171311",1989,0,4,8,0,39,34,2
"11B171312",1989,0,4,1,0,159,99,0
"11B171313",1989,1,40,6,0,38,88,2
"11B171314",1989,0,1,7,0,29,62,0
"11B171315",1989,0,61,26,0,42,174,0
"11B171316",1989,0,0,2,0,103,1,0
"11B171317",1989,1,3,12,0,9,16,0
"11B171319",1989,0,0,1,0,3,3,0
"11B171320",1989,0,10,9,0,29,20,0
"11C",1989,1377,4027,2555,93,409,24664,39
"11C0106",1989,13,16,36,0,1,1100,5
"11C010602",1989,0,2,4,0,0,111,0
"11C010606",1989,3,94,8,1,4,203,1
"11C010607",1989,33,83,53,0,26,196,1
"11C010608",1989,14,18,15,1,1,96,1
"11C010610",1989,20,149,26,3,13,213,2
"11C010611",1989,5,7,12,0,1,281,0
"11C0305",1989,64,630,46,1,7,2457,3
"11C030501",1989,5,37,6,2,1,137,0
"11C030502",1989,7,92,3,0,0,305,0
"11C030503",1989,0,16,8,0,1,146,0
"11C030508",1989,3,47,1,0,0,72,0
"11C030510",1989,4,61,2,0,2,153,0
"11C030515",1989,1,75,0,0,1,104,0
"11C030517",1989,0,0,0,0,0,75,0
"11C030518",1989,55,73,24,0,20,158,0
"11C030520",1989,1,25,3,0,1,128,0
"11C030521",1989,7,11,4,0,0,145,0
"11C030523",1989,21,134,15,1,4,310,0
"11C030524",1989,9,64,2,0,2,165,0
"11C030525",1989,19,112,6,0,0,188,0
"11C030526",1989,4,72,6,0,7,163,1
"11C030527",1989,29,71,11,1,1,208,3
"11C1301",1989,104,633,174,6,14,3452,9
"11C130103",1989,1,29,1,0,2,82,2
"11C130107",1989,0,28,0,0,0,92,0
"11C130112",1989,29,93,33,2,1,142,7
"11C130115",1989,0,20,4,1,0,49,0
"11C130117",1989,4,42,6,0,1,126,0
"11C130118",1989,2,10,2,0,1,54,0
"11C130119",1989,2,21,3,1,0,55,0
"11C130120",1989,1,1,2,1,1,44,0
"11C130121",1989,3,21,2,0,1,102,0
"11C130123",1989,5,45,28,3,3,214,1
"11C130126",1989,0,4,1,0,0,30,0
"11C130128",1989,0,13,0,0,0,35,0
"11C130129",1989,2,5,3,0,1,105,0
"11C130134",1989,1,26,1,0,0,87,0
"11C130135",1989,4,41,6,4,0,327,0
"11C130136",1989,1,0,5,1,0,145,0
"11C130138",1989,3,22,12,2,0,146,0
"11C130139",1989,3,46,5,0,1,104,0
"11C130141",1989,4,69,7,0,1,147,1
"11C130142",1989,33,46,26,1,1,345,2
"11C130143",1989,1,52,2,0,2,130,0
"11C130144",1989,2,2,5,2,2,179,0
"11C130145",1989,0,2,5,0,1,194,0
"11C130146",1989,2,27,1,0,9,69,0
"11C130147",1989,3,6,8,3,2,188,0
"11C130148",1989,11,38,13,0,0,261,0
"11C1302",1989,349,1000,433,6,85,2793,4
"11C130204",1989,28,45,22,4,2,63,0
"11C130205",1989,17,103,58,3,24,272,0
"11C130206",1989,3,48,15,2,2,204,0
"11C130207",1989,8,33,8,0,4,75,0
"11C130208",1989,0,5,16,0,6,60,0
"11C130215",1989,83,170,81,0,8,293,1
"11C130219",1989,1,48,8,0,2,144,1
"11C130220",1989,1,37,2,0,14,116,0
"11C130221",1989,78,145,56,1,3,311,1
"11C130222",1989,30,22,8,1,0,161,0
"11C130223",1989,2,52,66,1,21,414,0
"11C130224",1989,22,38,37,0,4,103,0
"11C130225",1989,95,235,53,2,7,346,1
"11C130226",1989,5,72,20,0,3,231,2
"11C1303",1989,15,5,129,23,5,2105,6
"11C130301",1989,3,0,3,0,0,42,0
"11C130302",1989,1,0,1,0,2,96,0
"11C130305",1989,0,0,7,1,0,76,0
"11C130306",1989,1,0,10,4,0,106,0
"11C130307",1989,1,0,3,1,1,106,3
"11C130313",1989,1,0,4,0,0,50,0
"11C130314",1989,0,0,2,0,0,51,0
"11C130315",1989,2,0,4,1,1,74,1
"11C130317",1989,0,0,11,1,1,83,1
"11C130318",1989,0,0,3,0,0,41,0
"11C130319",1989,0,0,1,0,1,27,0
"11C130324",1989,1,1,2,3,1,89,1
"11C130334",1989,7,1,16,4,1,184,0
"11C130335",1989,7,1,25,11,5,334,0
"11C130336",1989,1,0,8,3,1,151,0
"11C130337",1989,1,1,6,3,0,101,0
"11C130338",1989,2,1,11,4,1,85,0
"11C130339",1989,1,3,5,5,0,241,0
"11C130340",1989,2,0,11,1,0,66,1
"11C130341",1989,1,0,4,0,0,102,0
"11C1305",1989,20,1,69,9,5,1338,0
"11C130502",1989,2,0,3,1,0,40,0
"11C130504",1989,5,4,9,7,4,74,0
"11C130510",1989,1,0,6,4,0,53,0
"11C130512",1989,0,0,0,0,0,43,0
"11C130513",1989,4,0,5,0,0,148,0
"11C130515",1989,1,0,3,0,1,80,0
"11C130524",1989,1,0,3,1,0,79,0
"11C130525",1989,0,0,4,0,0,69,0
"11C130526",1989,1,0,2,1,0,61,0
"11C130527",1989,0,0,2,1,0,81,0
"11C130528",1989,1,0,6,1,0,139,0
"11C130529",1989,3,0,3,3,1,80,0
"11C130530",1989,2,0,13,1,3,159,0
"11C130531",1989,3,0,9,1,0,83,0
"11C130532",1989,7,1,13,3,3,154,0
"11C1307",1989,211,541,184,6,10,2696,6
"11C130704",1989,23,47,27,1,2,83,1
"11C130705",1989,9,26,24,0,5,86,1
"11C130722",1989,10,64,10,0,0,230,0
"11C130723",1989,1,0,3,1,0,55,0
"11C130724",1989,13,36,9,1,0,99,0
"11C130730",1989,6,22,7,0,0,213,0
"11C130732",1989,15,5,13,0,2,235,1
"11C130733",1989,1,32,6,1,2,108,1
"11C130734",1989,10,50,11,5,0,159,0
"11C130735",1989,4,7,7,2,3,76,1
"11C130736",1989,10,40,18,3,5,156,1
"11C130737",1989,13,52,7,1,1,168,0
"11C130738",1989,52,50,19,1,2,263,0
"11C130739",1989,59,38,21,1,1,190,0
"11C130740",1989,4,107,5,1,1,265,0
"11C130741",1989,9,33,8,3,0,310,0
"11C1309",1989,3,0,44,5,1,1128,0
"11C130902",1989,1,0,7,0,1,128,0
"11C130904",1989,1,0,3,0,1,66,0
"11C130905",1989,1,0,3,1,0,179,0
"11C130906",1989,1,0,7,0,1,61,0
"11C130908",1989,1,0,6,1,1,85,0
"11C130910",1989,1,0,3,1,1,77,0
"11C130913",1989,1,0,2,1,0,85,0
"11C130914",1989,0,0,5,2,0,58,0
"11C130916",1989,3,0,5,0,1,58,0
"11C130917",1989,3,0,5,4,1,105,0
"11C130918",1989,1,1,5,2,1,91,0
"11C130919",1989,1,0,5,0,0,135,0
"11C1311",1989,95,33,199,26,5,3035,4
"11C131101",1989,6,8,9,3,0,178,0
"11C131102",1989,12,1,40,2,0,90,0
"11C131103",1989,7,0,11,7,4,149,1
"11C131104",1989,3,2,3,0,1,62,0
"11C131105",1989,5,0,5,0,0,80,0
"11C131106",1989,2,3,2,0,0,77,0
"11C131107",1989,0,0,3,0,0,75,0
"11C131108",1989,1,5,3,2,0,106,0
"11C131109",1989,2,3,4,0,0,155,0
"11C131110",1989,5,2,5,2,1,38,0
"11C131112",1989,1,0,12,1,1,71,0
"11C131113",1989,3,1,10,4,2,124,1
"11C131115",1989,3,0,7,0,0,91,0
"11C131121",1989,0,0,1,0,0,61,0
"11C131122",1989,2,0,7,1,1,117,1
"11C131125",1989,1,1,3,0,0,69,0
"11C131128",1989,2,1,3,1,1,50,0
"11C131129",1989,15,2,7,4,0,108,1
"11C131132",1989,1,1,2,0,0,78,0
"11C131133",1989,22,16,26,13,4,157,1
"11C131134",1989,2,1,0,0,0,10,0
"11C131136",1989,3,0,3,3,0,58,1
"11C131138",1989,6,10,4,1,1,37,0
"11C131139",1989,5,2,16,2,0,393,2
"11C131140",1989,4,3,8,2,1,165,0
"11C131141",1989,5,0,10,1,0,126,0
"11C131142",1989,7,2,15,7,0,157,0
"11C131143",1989,7,0,8,1,0,153,0
"11C1804",1989,396,692,586,3,210,2710,1
"11C180403",1989,114,178,167,0,123,384,0
"11C180404",1989,12,16,7,0,0,111,0
"11C180405",1989,2,6,6,0,3,147,0
"11C180406",1989,5,63,11,0,23,169,0
"11C180408",1989,57,75,66,0,7,77,0
"11C180409",1989,1,76,5,0,2,385,0
"11C180410",1989,76,173,143,1,7,193,0
"11C180412",1989,7,11,23,1,3,260,1
"11C180413",1989,88,109,121,1,15,235,0
"11C180414",1989,24,16,5,0,1,274,0
"11C180415",1989,6,9,11,0,0,141,1
"11C180416",1989,4,9,12,0,43,156,0
"11C180417",1989,12,31,13,0,2,164,0
"11C180418",1989,1,1,5,0,7,35,0
"11C1813",1989,107,476,655,8,66,1850,1
"11C181302",1989,21,169,35,2,3,213,0
"11C181303",1989,0,7,11,0,8,124,0
"11C181310",1989,1,2,45,0,33,130,0
"11C181311",1989,25,73,115,4,30,305,1
"11C181312",1989,0,10,3,0,1,180,0
"11C181313",1989,8,14,121,3,18,162,4
"11C181314",1989,21,63,212,2,21,269,1
"11C181316",1989,13,58,76,1,17,253,0
"11C181317",1989,0,2,2,0,7,20,0
"11C181318",1989,20,79,36,1,3,161,0
"11C181319",1989,0,1,0,0,4,33,0
"11D",1989,1393,17472,5536,14,11589,29893,104
"11D0403",1989,298,1690,912,9,1232,2087,1
"11D040304",1989,6,24,67,1,25,83,0
"11D040306",1989,8,91,78,0,84,115,0
"11D040308",1989,41,165,74,0,108,199,0
"11D040309",1989,4,58,64,0,53,117,0
"11D040311",1989,2,62,38,1,24,101,0
"11D040312",1989,0,87,8,0,48,94,0
"11D040313",1989,3,112,22,0,81,133,0
"11D040314",1989,18,151,32,2,71,170,0
"11D040316",1989,81,174,101,0,168,178,0
"11D040318",1989,27,192,36,0,139,246,0
"11D040320",1989,1,78,90,2,109,105,3
"11D040321",1989,2,81,65,0,87,98,0
"11D040322",1989,102,213,132,4,80,222,0
"11D040323",1989,24,229,116,0,179,243,0
"11D0404",1989,354,1032,301,1,862,885,0
"11D040404",1989,23,168,29,1,180,138,0
"11D040406",1989,44,124,4,0,129,88,0
"11D040407",1989,203,449,211,0,413,360,1
"11D040408",1989,88,291,88,0,140,299,0
"11D0409",1989,219,2181,267,0,1970,1572,4
"11D040901",1989,50,173,29,0,164,88,0
"11D040903",1989,66,144,39,0,77,133,0
"11D040905",1989,8,289,97,1,253,171,2
"11D040906",1989,3,107,5,0,74,92,0
"11D040909",1989,57,157,64,0,117,96,0
"11D040910",1989,5,99,15,0,87,75,0
"11D040911",1989,65,247,41,0,221,236,0
"11D040913",1989,5,160,32,0,143,83,1
"11D040916",1989,30,72,16,0,59,43,0
"11D040918",1989,56,211,53,1,188,146,0
"11D040919",1989,7,153,40,0,150,120,2
"11D040920",1989,19,251,31,0,252,198,1
"11D040921",1989,47,218,7,0,248,148,0
"11D0914",1989,51,2085,56,0,2099,1884,0
"11D091401",1989,10,166,2,0,144,67,0
"11D091402",1989,21,184,20,1,190,65,0
"11D091403",1989,0,166,7,0,164,138,0
"11D091404",1989,1,143,33,0,135,142,0
"11D091405",1989,12,155,2,0,157,132,0
"11D091407",1989,1,74,5,0,66,78,0
"11D091410",1989,6,123,9,0,103,104,0
"11D091411",1989,11,117,1,0,128,120,0
"11D091412",1989,0,128,12,0,121,131,0
"11D091414",1989,1,106,1,0,101,119,0
"11D091415",1989,8,133,1,0,140,148,0
"11D091416",1989,1,70,5,0,60,71,0
"11D091418",1989,21,208,11,0,206,235,0
"11D091419",1989,157,584,125,0,511,408,0
"11D1701",1989,131,1254,177,0,345,3506,7
"11D170101",1989,2,70,48,0,38,383,0
"11D170107",1989,2,72,24,0,10,274,0
"11D170108",1989,1,80,10,0,85,165,13
"11D170109",1989,5,19,1,0,4,29,0
"11D170112",1989,2,164,15,0,21,567,1
"11D170113",1989,0,107,5,0,31,143,1
"11D170114",1989,97,217,29,0,53,277,1
"11D170116",1989,0,53,17,0,44,196,0
"11D170117",1989,0,9,34,0,37,151,1
"11D170118",1989,0,102,24,0,23,396,0
"11D170120",1989,29,319,58,1,122,392,1
"11D170121",1989,7,155,7,0,18,236,0
"11D170122",1989,1,46,23,0,61,161,1
"11D170123",1989,10,113,2,0,27,159,2
"11D1704",1989,76,197,35,0,9,841,9
"11D170401",1989,21,41,11,0,1,133,1
"11D170402",1989,2,8,2,0,2,46,2
"11D170403",1989,1,14,1,0,1,93,3
"11D170407",1989,25,29,10,1,10,272,8
"11D170408",1989,27,115,11,0,2,300,1
"11D1707",1989,1,1122,307,0,879,1514,4
"11D170701",1989,4,447,87,0,174,457,0
"11D170703",1989,0,35,4,0,58,141,0
"11D170704",1989,0,190,154,0,305,309,0
"11D170705",1989,0,143,19,1,58,151,0
"11D170708",1989,0,124,40,0,85,114,2
"11D170710",1989,0,14,4,0,56,63,1
"11D170711",1989,0,242,25,0,147,289,2
"11D1708",1989,53,310,40,1,71,1803,25
"11D170802",1989,5,12,3,0,0,94,0
"11D170805",1989,5,20,2,0,4,194,1
"11D170809",1989,0,28,10,0,46,206,25
"11D170810",1989,3,45,2,0,2,180,0
"11D170813",1989,26,107,5,0,7,277,0
"11D170814",1989,0,34,7,0,19,256,4
"11D170815",1989,15,26,7,0,1,250,0
"11D170816",1989,4,107,18,1,2,346,0
"11D1710",1989,12,621,45,0,58,1509,0
"11D171001",1989,1,29,4,0,7,65,0
"11D171002",1989,13,118,3,0,3,174,0
"11D171004",1989,13,74,11,0,5,98,0
"11D171005",1989,0,24,6,0,6,95,0
"11D171007",1989,0,53,14,0,34,166,0
"11D171009",1989,0,85,5,0,2,156,0
"11D171011",1989,0,41,2,0,4,88,0
"11D171013",1989,0,48,5,0,5,112,0
"11D171014",1989,0,1,1,0,3,6,0
"11D171015",1989,1,44,5,0,7,84,0
"11D171016",1989,11,140,8,0,12,190,0
"11D171017",1989,6,66,30,0,30,288,0
"11D1711",1989,25,575,27,0,102,1720,1
"11D171101",1989,3,82,1,0,0,124,0
"11D171102",1989,15,218,21,0,8,287,0
"11D171103",1989,2,55,7,0,60,244,1
"11D171106",1989,1,10,4,0,12,160,0
"11D171110",1989,5,48,5,0,2,218,1
"11D171111",1989,14,56,7,0,2,461,1
"11D171112",1989,5,168,17,1,72,226,0
"11D1714",1989,18,888,261,1,224,2695,7
"11D171401",1989,6,187,53,0,9,286,1
"11D171403",1989,1,134,60,0,67,284,1
"11D171404",1989,0,5,15,0,3,53,0
"11D171406",1989,0,22,3,0,141,44,0
"11D171409",1989,12,133,45,0,18,234,6
"11D171410",1989,8,87,14,0,4,158,0
"11D171414",1989,0,0,7,0,1,32,0
"11D171415",1989,2,4,26,1,4,100,3
"11D171416",1989,0,11,9,0,3,47,0
"11D171420",1989,15,30,28,0,2,78,0
"11D171426",1989,3,79,21,1,61,197,1
"11D171429",1989,0,5,4,1,3,80,0
"11D171431",1989,0,4,9,0,7,148,0
"11D171432",1989,0,1,14,0,2,55,0
"11D171433",1989,1,38,40,0,27,284,1
"11D171434",1989,0,13,24,0,23,204,2
"11D171435",1989,6,229,8,0,2,347,0
"11D171436",1989,0,8,4,0,71,19,0
"11D171437",1989,0,6,15,0,44,96,3
"11D171438",1989,1,3,10,0,1,30,0
"11D1801",1989,39,867,750,1,323,1478,0
"11D180101",1989,1,74,35,1,3,102,1
"11D180104",1989,0,11,34,0,53,83,12
"11D180106",1989,6,42,4,0,1,84,0
"11D180107",1989,2,119,31,0,5,162,0
"11D180109",1989,0,19,63,0,8,102,2
"11D180110",1989,0,93,54,0,30,97,14
"11D180111",1989,0,0,32,0,32,35,0
"11D180114",1989,1,128,104,0,38,83,3
"11D180115",1989,0,2,140,0,41,110,1
"11D180118",1989,2,63,5,0,0,83,0
"11D180120",1989,5,74,112,0,17,208,1
"11D180121",1989,4,76,46,0,16,64,3
"11D180122",1989,0,26,71,0,57,115,7
"11D180123",1989,19,143,26,0,27,150,0
"11D1805",1989,22,384,797,1,116,2059,39
"11D180502",1989,0,0,2,0,28,14,0
"11D180504",1989,0,8,128,0,3,117,1
"11D180505",1989,8,12,23,0,1,319,2
"11D180507",1989,0,30,109,0,2,140,25
